name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;517.9846409552292;454.0;370.2084279779164;24.0;5156.0;859.0;1032.0;4375.0;4375.0
run_0_t3;57805.33280709751;466.0;93879.62708923637;16.0;316426.0;229810.50000000006;272772.75;315585.85600000015;315585.85600000015
run_0_t1;496.2106740636152;378.0;647.7072443462392;12.0;8449.0;789.0;1008.0;7579.3210000000545;7579.3210000000545
run_0_t6;609.7849566967215;451.0;691.6977236585145;24.0;7476.0;1066.0;1390.0;7011.214000000036;7011.214000000036
run_0_t2;511.08867444161564;388.0;546.8867136685294;28.0;6802.0;887.0;1231.0;5926.0;5926.0
run_0_t5;519.3893070363658;424.0;451.58619874424636;22.0;5379.0;897.0;1130.0;4760.535000000091;4760.535000000091
run_0_t4;549.4448564154446;373.0;768.3030234487009;25.0;9058.0;952.0;1297.0;8250.214000000036;8250.214000000036
run_1_t1;634.9646514058279;366.0;1335.5864724825717;11.0;16177.0;1023.0;1426.0;15282.53500000009;15282.53500000009
run_1_t6;375.8790343202108;270.0;582.8272616405617;16.0;9281.0;649.0;864.0;8380.642000000109;8380.642000000109
run_1_t4;472.37333096156624;376.0;415.3036666736307;12.0;5544.0;837.0;1098.0;4718.535000000091;4718.535000000091
run_1_t7;56064.307064160006;316.0;92738.81240038747;13.0;313586.0;226468.50000000006;270971.10000000003;312695.5350000001;312695.5350000001
run_1_t3;394.2740891858539;327.0;277.33996846072955;16.0;2945.0;738.0;912.0;2211.4280000000726;2211.4280000000726
run_1_t5;455.14210590681176;351.0;543.9825739831966;19.0;8528.0;784.0;982.0;7714.535000000091;7714.535000000091
run_1_t2;438.3127675186499;285.0;794.6302784130661;16.0;11677.0;759.0;1055.0;10782.53500000009;10782.53500000009
run_2_t5;387.6376143729085;301.0;478.1121482031763;26.0;7791.0;648.0;843.0;6891.428000000073;6891.428000000073
run_2_t3;1833.9507432154492;481.0;5619.575529211436;20.0;44155.0;2056.0;6682.400000000023;43305.321000000054;43305.321000000054
run_2_t1;1830.9771143006437;402.0;6373.865089192722;16.0;48279.0;1293.0;5537.400000000023;47502.53500000009;47502.53500000009
run_2_t4;2047.0826375532258;338.0;7137.113386780891;19.0;51996.0;1283.0;10229.700000000012;51148.53500000009;51148.53500000009
run_2_t7;54270.81888223065;315.0;91004.20280419625;13.0;311066.0;221656.50000000006;266451.75;310205.5350000001;310205.5350000001
run_2_t6;605.779325602855;375.0;1140.7692487197282;21.0;13743.0;882.0;1319.0;12843.53500000009;12843.53500000009
run_2_t2;2211.4070063481827;479.0;7128.60776340425;22.0;52128.0;2182.0;8770.800000000047;51227.64200000011;51227.64200000011
