timestamp,value,producedElements
1603740880624,10.000000,5000
1603740881128,0.000000,5101
1603740905623,10.000000,10000
1603740906129,0.000000,10101
1603740930624,10.000000,15000
1603740931129,0.000000,15101
1603740955623,10.000000,20000
1603740956129,0.000000,20101
1603740980623,10.000000,25000
1603740981128,0.000000,25101
1603741005624,10.000000,30000
1603741006129,0.000000,30101
1603741030623,10.000000,35000
1603741031129,0.000000,35101
1603741055623,10.000000,40000
1603741056128,0.000000,40101
1603741080623,10.000000,45000
1603741081128,0.000000,45101
1603741105624,10.000000,50000
1603741106128,0.000000,50101
1603741130623,10.000000,55000
1603741131128,0.000000,55101
1603741155624,10.000000,60000
1603741156129,0.000000,60101
1603741180625,10.000000,65000
1603741181128,0.000000,65101
1603741205623,10.000000,70000
1603741206128,0.000000,70101
1603741230625,10.000000,75000
1603741231128,0.000000,75101
1603741255623,10.000000,80000
1603741256128,0.000000,80101
1603741280623,10.000000,85000
1603741281128,0.000000,85101
1603741305624,10.000000,90000
1603741306128,0.000000,90101
1603741330623,10.000000,95000
1603741331128,0.000000,95101
1603741355623,10.000000,100000
1603741356128,0.000000,100101
1603741380623,10.000000,105000
1603741381129,0.000000,105101
1603741405623,10.000000,110000
1603741406128,0.000000,110101
1603741430623,10.000000,115000
1603741431130,0.000000,115101
1603741455623,10.000000,120000
1603741456128,0.000000,120101
1603741480623,10.000000,125000
1603741481128,0.000000,125101
1603741505623,10.000000,130000
1603741506128,0.000000,130101
1603741530623,10.000000,135000
1603741531128,0.000000,135101
1603741555623,10.000000,140000
1603741556128,0.000000,140101
1603741580623,10.000000,145000
1603741581128,0.000000,145101
1603741605623,10.000000,150000
1603741606128,0.000000,150101
1603741630623,10.000000,155000
1603741631128,0.000000,155101
1603741655624,10.000000,160000
1603741656128,0.000000,160101
1603741680624,10.000000,165000
1603741681128,0.000000,165101
1603741705623,10.000000,170000
1603741706128,0.000000,170101
1603741730624,10.000000,175000
1603741731128,0.000000,175101
1603741755623,10.000000,180000
1603741756128,0.000000,180101
1603741780623,10.000000,185000
1603741781129,0.000000,185101
1603741805623,10.000000,190000
1603741806128,0.000000,190101
1603741830623,10.000000,195000
1603741831128,0.000000,195101
1603741855624,10.000000,200000
1603741856128,0.000000,200101
1603741880623,10.000000,205000
1603741881128,0.000000,205101
1603741905623,10.000000,210000
1603741906129,0.000000,210101
1603741930623,10.000000,215000
1603741931129,0.000000,215101
1603741955623,10.000000,220000
1603741956128,0.000000,220101
1603741980623,10.000000,225000
1603741981128,0.000000,225101
1603742005623,10.000000,230000
1603742006128,0.000000,230101
1603742030624,10.000000,235000
1603742031128,0.000000,235101
1603742055623,10.000000,240000
