timestamp,value,producedElements
1602257690379,10.000000,5000
1602257690884,0.000000,5101
1602257715378,10.000000,10000
1602257715883,0.000000,10101
1602257740378,10.000000,15000
1602257740884,0.000000,15101
1602257765378,10.000000,20000
1602257765883,0.000000,20101
1602257790378,10.000000,25000
1602257790883,0.000000,25101
1602257815379,10.000000,30000
1602257815883,0.000000,30101
1602257840378,10.000000,35000
1602257840883,0.000000,35101
1602257865379,10.000000,40000
1602257865883,0.000000,40101
1602257890379,10.000000,45000
1602257890884,0.000000,45101
1602257915378,10.000000,50000
1602257915883,0.000000,50101
1602257940378,10.000000,55000
1602257940883,0.000000,55101
1602257965378,10.000000,60000
1602257965883,0.000000,60101
1602257990378,10.000000,65000
1602257990884,0.000000,65101
1602258015379,10.000000,70000
1602258015897,0.000000,70101
1602258040378,10.000000,75000
1602258040884,0.000000,75101
1602258065386,10.000000,80000
1602258065884,0.000000,80101
1602258090378,10.000000,85000
1602258090884,0.000000,85101
1602258115378,10.000000,90000
1602258115888,0.000000,90101
1602258140378,10.000000,95000
1602258140883,0.000000,95101
1602258165378,10.000000,100000
1602258165888,0.000000,100101
1602258190379,10.000000,105000
1602258190883,0.000000,105101
