timestamp,value,producedElements
1603710345420,10.000000,5000
1603710345925,0.000000,5101
1603710370420,10.000000,10000
1603710370925,0.000000,10101
1603710395420,10.000000,15000
1603710395927,0.000000,15101
1603710420421,10.000000,20000
1603710420925,0.000000,20101
1603710445420,10.000000,25000
1603710445925,0.000000,25101
1603710470422,10.000000,30000
1603710470927,0.000000,30101
1603710495421,10.000000,35000
1603710495928,0.000000,35101
1603710520421,10.000000,40000
1603710520925,0.000000,40101
1603710545421,10.000000,45000
1603710545925,0.000000,45101
1603710570420,10.000000,50000
1603710570927,0.000000,50101
1603710595420,10.000000,55000
1603710595925,0.000000,55101
1603710620420,10.000000,60000
1603710620925,0.000000,60101
1603710645420,10.000000,65000
1603710645925,0.000000,65101
1603710670421,10.000000,70000
1603710670926,0.000000,70101
1603710695420,10.000000,75000
1603710695926,0.000000,75101
1603710720420,10.000000,80000
1603710720927,0.000000,80101
1603710745420,10.000000,85000
1603710745925,0.000000,85101
1603710770420,10.000000,90000
1603710770926,0.000000,90101
1603710795420,10.000000,95000
1603710795930,0.000000,95101
1603710820420,10.000000,100000
1603710820925,0.000000,100101
1603710845420,10.000000,105000
1603710845925,0.000000,105101
1603710870420,10.000000,110000
1603710870926,0.000000,110101
1603710895420,10.000000,115000
1603710895925,0.000000,115101
1603710920422,10.000000,120000
1603710920925,0.000000,120101
1603710945420,10.000000,125000
1603710945925,0.000000,125101
1603710970421,10.000000,130000
1603710970926,0.000000,130101
1603710995420,10.000000,135000
1603710995925,0.000000,135101
1603711020420,10.000000,140000
1603711020925,0.000000,140101
1603711045420,10.000000,145000
1603711045925,0.000000,145101
1603711070420,10.000000,150000
1603711070928,0.000000,150101
1603711095421,10.000000,155000
1603711095925,0.000000,155101
1603711120420,10.000000,160000
1603711120925,0.000000,160101
1603711145420,10.000000,165000
1603711145925,0.000000,165101
1603711170420,10.000000,170000
1603711170925,0.000000,170101
1603711195420,10.000000,175000
1603711195925,0.000000,175101
1603711220420,10.000000,180000
1603711220930,0.000000,180101
1603711245420,10.000000,185000
1603711245925,0.000000,185101
1603711270420,10.000000,190000
1603711270925,0.000000,190101
1603711295420,10.000000,195000
1603711295925,0.000000,195101
1603711320428,10.000000,200000
1603711320925,0.000000,200101
1603711345421,10.000000,205000
1603711345926,0.000000,205101
1603711370421,10.000000,210000
1603711370925,0.000000,210101
1603711395420,10.000000,215000
1603711395925,0.000000,215101
1603711420420,10.000000,220000
1603711420925,0.000000,220101
1603711445420,10.000000,225000
1603711445925,0.000000,225101
1603711470420,10.000000,230000
1603711470925,0.000000,230101
1603711495420,10.000000,235000
1603711495925,0.000000,235101
1603711520420,10.000000,240000
