name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;488.39337298215804;445.0;213.97453285241752;92.0;1238.0;788.0;923.0;1220.3500000000013;1220.3500000000013
run_0_t4;354.6015293118097;324.0;166.8587488588127;58.0;1022.0;591.0;651.5;1002.2300000000023;1002.2300000000023
run_0_t5;518.9354290569244;486.0;225.9889918433822;105.0;1488.0;837.0;965.5;1470.3500000000013;1470.3500000000013
run_0_t1;579.6434437836307;548.0;287.70318597761815;110.0;1591.0;928.0;1160.5;1574.3500000000013;1574.3500000000013
run_0_t3;406.3276692155197;363.0;187.43899367139826;77.0;1006.0;672.0;775.5;994.4100000000008;994.4100000000008
run_0_t7;574.4769187199093;529.0;268.08872537913794;123.0;1364.0;999.0;1125.0;1346.3500000000013;1346.3500000000013
run_0_t6;529.5199660152931;512.0;221.12463973781288;102.0;1153.0;845.0;940.5;1135.3500000000013;1135.3500000000013
run_1_t7;555.6173888416879;525.0;254.8075734511355;130.0;1690.0;817.0;1049.5;1672.3500000000013;1672.3500000000013
run_1_t2;537.8671764372699;519.0;223.8494841043241;107.0;1323.0;853.0;935.5;1304.880000000001;1304.880000000001
run_1_t1;502.6694987255735;455.0;251.06127686739399;109.0;1458.0;816.0;954.5;1445.3500000000013;1445.3500000000013
run_1_t5;417.7813650523931;411.0;181.2078525210729;72.0;964.0;657.0;746.0;952.9400000000005;952.9400000000005
run_1_t6;503.750212404418;489.0;192.24607190509738;120.0;1043.0;772.0;832.0;1034.880000000001;1034.880000000001
run_1_t3;438.14839988671764;393.0;226.69566982456325;89.0;1187.0;758.0;842.0;1169.3500000000013;1169.3500000000013
run_1_t4;428.9807419994336;423.0;170.67057565732105;74.0;896.0;657.0;730.5;879.3500000000013;879.3500000000013
run_2_t7;607.7989238176154;567.0;291.807759813886;116.0;1735.0;961.0;1203.5;1717.3500000000013;1717.3500000000013
run_2_t5;484.48541489662983;455.0;211.71194956598606;113.0;1186.0;776.0;861.0;1168.3500000000013;1168.3500000000013
run_2_t6;417.8365902010762;387.0;193.70943557240048;82.0;1050.0;683.0;777.0;1041.880000000001;1041.880000000001
run_2_t3;504.34013027470974;445.0;272.39565515840354;70.0;1537.0;902.0;1084.0;1518.880000000001;1518.880000000001
run_2_t2;606.8136505239308;617.0;222.92130083741998;139.0;1473.0;875.0;941.0;1455.3500000000013;1455.3500000000013
run_2_t1;453.636930048145;424.0;207.95483774371388;110.0;1335.0;721.0;808.0;1316.8200000000015;1316.8200000000015
run_2_t4;505.54375531011044;445.0;264.55909468815463;109.0;1397.0;931.0;1042.0;1378.4100000000008;1378.4100000000008
