timestamp,value,producedElements
1603769518613,10.000000,5000
1603769519115,0.000000,5101
1603769543609,10.000000,10000
1603769544115,0.000000,10101
1603769568609,10.000000,15000
1603769569115,0.000000,15101
1603769593609,10.000000,20000
1603769594114,0.000000,20101
1603769618609,10.000000,25000
1603769619115,0.000000,25101
1603769643609,10.000000,30000
1603769644114,0.000000,30101
1603769668609,10.000000,35000
1603769669114,0.000000,35101
1603769693609,10.000000,40000
1603769694114,0.000000,40101
1603769718609,10.000000,45000
1603769719114,0.000000,45101
1603769743609,10.000000,50000
1603769744114,0.000000,50101
1603769768609,10.000000,55000
1603769769116,0.000000,55101
1603769793610,10.000000,60000
1603769794116,0.000000,60101
1603769818609,10.000000,65000
1603769819121,0.000000,65101
1603769843609,10.000000,70000
1603769844114,0.000000,70101
1603769868610,10.000000,75000
1603769869114,0.000000,75101
1603769893609,10.000000,80000
1603769894114,0.000000,80101
1603769918609,10.000000,85000
1603769919114,0.000000,85101
1603769943609,10.000000,90000
1603769944114,0.000000,90101
1603769968610,10.000000,95000
1603769969114,0.000000,95101
1603769993610,10.000000,100000
1603769994115,0.000000,100101
1603770018609,10.000000,105000
1603770019115,0.000000,105101
1603770043612,10.000000,110000
1603770044114,0.000000,110101
1603770068611,10.000000,115000
1603770069114,0.000000,115101
1603770093610,10.000000,120000
1603770094114,0.000000,120101
1603770118609,10.000000,125000
1603770119114,0.000000,125101
1603770143609,10.000000,130000
1603770144114,0.000000,130101
1603770168609,10.000000,135000
1603770169114,0.000000,135101
1603770193610,10.000000,140000
1603770194114,0.000000,140101
1603770218609,10.000000,145000
1603770219115,0.000000,145101
1603770243611,10.000000,150000
1603770244114,0.000000,150101
1603770268609,10.000000,155000
1603770269114,0.000000,155101
1603770293609,10.000000,160000
1603770294114,0.000000,160101
1603770318610,10.000000,165000
1603770319114,0.000000,165101
1603770343610,10.000000,170000
1603770344114,0.000000,170101
1603770368610,10.000000,175000
1603770369115,0.000000,175101
1603770393609,10.000000,180000
1603770394114,0.000000,180101
1603770418609,10.000000,185000
1603770419114,0.000000,185101
1603770443609,10.000000,190000
1603770444114,0.000000,190101
1603770468609,10.000000,195000
1603770469114,0.000000,195101
1603770493610,10.000000,200000
1603770494114,0.000000,200101
1603770518609,10.000000,205000
1603770519114,0.000000,205101
1603770543609,10.000000,210000
1603770544127,0.000000,210101
1603770568609,10.000000,215000
1603770569114,0.000000,215101
1603770593609,10.000000,220000
1603770594114,0.000000,220101
1603770618611,10.000000,225000
1603770619115,0.000000,225101
1603770643609,10.000000,230000
1603770644114,0.000000,230101
1603770668609,10.000000,235000
1603770669116,0.000000,235101
1603770693609,10.000000,240000
