timestamp,value,producedElements
1603740881267,10.000000,5000
1603740881773,0.000000,5101
1603740906267,10.000000,10000
1603740906772,0.000000,10101
1603740931268,10.000000,15000
1603740931774,0.000000,15101
1603740956267,10.000000,20000
1603740956772,0.000000,20101
1603740981267,10.000000,25000
1603740981773,0.000000,25101
1603741006267,10.000000,30000
1603741006772,0.000000,30101
1603741031267,10.000000,35000
1603741031775,0.000000,35101
1603741056267,10.000000,40000
1603741056772,0.000000,40101
1603741081267,10.000000,45000
1603741081772,0.000000,45101
1603741106267,10.000000,50000
1603741106772,0.000000,50101
1603741131267,10.000000,55000
1603741131772,0.000000,55101
1603741156267,10.000000,60000
1603741156772,0.000000,60101
1603741181267,10.000000,65000
1603741181776,0.000000,65101
1603741206267,10.000000,70000
1603741206774,0.000000,70101
1603741231267,10.000000,75000
1603741231772,0.000000,75101
1603741256267,10.000000,80000
1603741256772,0.000000,80101
1603741281268,10.000000,85000
1603741281772,0.000000,85101
1603741306267,10.000000,90000
1603741306772,0.000000,90101
1603741331267,10.000000,95000
1603741331776,0.000000,95101
1603741356267,10.000000,100000
1603741356773,0.000000,100101
1603741381267,10.000000,105000
1603741381772,0.000000,105101
1603741406267,10.000000,110000
1603741406772,0.000000,110101
1603741431267,10.000000,115000
1603741431772,0.000000,115101
1603741456267,10.000000,120000
1603741456772,0.000000,120101
1603741481267,10.000000,125000
1603741481773,0.000000,125101
1603741506267,10.000000,130000
1603741506772,0.000000,130101
1603741531267,10.000000,135000
1603741531772,0.000000,135101
1603741556267,10.000000,140000
1603741556772,0.000000,140101
1603741581267,10.000000,145000
1603741581772,0.000000,145101
1603741606267,10.000000,150000
1603741606772,0.000000,150101
1603741631267,10.000000,155000
1603741631772,0.000000,155101
1603741656267,10.000000,160000
1603741656772,0.000000,160101
1603741681267,10.000000,165000
1603741681772,0.000000,165101
1603741706267,10.000000,170000
1603741706772,0.000000,170101
1603741731267,10.000000,175000
1603741731772,0.000000,175101
1603741756267,10.000000,180000
1603741756773,0.000000,180101
1603741781267,10.000000,185000
1603741781772,0.000000,185101
1603741806267,10.000000,190000
1603741806772,0.000000,190101
1603741831267,10.000000,195000
1603741831772,0.000000,195101
1603741856267,10.000000,200000
1603741856772,0.000000,200101
1603741881267,10.000000,205000
1603741881772,0.000000,205101
1603741906267,10.000000,210000
1603741906772,0.000000,210101
1603741931267,10.000000,215000
1603741931773,0.000000,215101
1603741956267,10.000000,220000
1603741956773,0.000000,220101
1603741981267,10.000000,225000
1603741981773,0.000000,225101
1603742006267,10.000000,230000
1603742006772,0.000000,230101
1603742031267,10.000000,235000
1603742031772,0.000000,235101
1603742056267,10.000000,240000
