name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;1039.2;332.0;4046.3181062717817;101.0;24613.0;532.0;697.4999999999991;23808.322000000026;23808.322000000026
run_0_t5;427.9714285714286;398.0;238.94763152675296;141.0;1097.0;734.6000000000001;893.4999999999998;1092.342;1092.342
run_0_t6;619.5142857142857;415.0;1130.560881571079;107.0;7096.0;653.8;914.9999999999993;6890.844000000007;6890.844000000007
run_0_t4;393.54285714285714;327.0;216.27724837177234;81.0;843.0;735.4000000000001;779.7999999999997;842.66;842.66
run_0_t1;786.2857142857143;332.0;2575.1959545016443;110.0;15776.0;538.2;651.8999999999994;15266.850000000015;15266.850000000015
run_0_t3;402.8;375.0;207.7172253672904;137.0;1183.0;611.2;652.1999999999996;1167.6660000000006;1167.6660000000006
run_0_t7;65137.37142857143;625.0;100167.14954545746;136.0;318538.0;236898.00000000006;276927.8999999999;317711.902;317711.902
run_1_t6;722.9428571428572;425.0;1519.2568849437473;97.0;9516.0;779.4000000000002;943.7999999999997;9226.59200000001;9226.59200000001
run_1_t1;473.7142857142857;473.0;175.54805144844798;149.0;782.0;736.2;755.3;781.83;781.83
run_1_t5;520.0285714285715;520.0;280.53484486543465;121.0;1587.0;840.0000000000002;929.1999999999997;1566.8720000000008;1566.8720000000008
run_1_t7;62608.25714285715;576.0;98601.71696109927;155.0;316831.0;231851.40000000005;274330.99999999994;315981.0;315981.0
run_1_t3;806.4;383.0;2238.4535248374364;107.0;13811.0;723.2;759.5999999999999;13367.776000000013;13367.776000000013
run_1_t2;427.0285714285714;421.0;171.58629411037063;170.0;894.0;631.0;741.3999999999999;890.1920000000001;890.1920000000001
run_1_t4;641.9714285714285;399.0;1268.920812247597;118.0;7941.0;740.2000000000002;838.0999999999996;7702.762000000008;7702.762000000008
run_2_t5;951.8;513.0;2563.804670518296;138.0;15866.0;790.6;817.8;15354.742000000017;15354.742000000017
run_2_t3;349.9714285714286;336.0;169.41976368337495;81.0;926.0;483.8;586.3999999999991;922.2600000000001;922.2600000000001
run_2_t2;531.9714285714285;341.0;1144.2701850203605;92.0;7152.0;581.0;615.0999999999999;6931.102000000007;6931.102000000007
run_2_t4;431.0;349.0;318.78402899589736;116.0;1465.0;722.8000000000001;1157.699999999999;1463.5720000000001;1463.5720000000001
run_2_t6;321.9142857142857;285.0;181.85903040205486;93.0;1035.0;541.8000000000001;614.5;1021.2980000000005;1021.2980000000005
run_2_t7;63897.54285714286;534.0;99976.83536623954;98.0;320456.0;235456.00000000006;277955.99999999994;319606.0;319606.0
run_2_t1;710.9428571428572;423.0;1616.1007384240295;90.0;10026.0;752.2000000000002;1070.5999999999992;9728.94200000001;9728.94200000001
