name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;1011.3862928348909;755.0;685.9207669449577;182.0;3608.0;2014.0;2354.5;3590.3500000000013;3590.3500000000013
run_0_t3;62476.783630699516;547.0;97749.34961498786;85.0;312752.0;240078.0;287632.5;312742.41000000003;312742.41000000003
run_0_t1;978.8190314358538;598.0;882.7555364410194;102.0;3962.0;2412.0;3034.5;3944.3500000000013;3944.3500000000013
run_0_t6;1073.7558765222316;598.0;1206.9800161705925;105.0;5703.0;2104.0;5239.5;5686.350000000001;5686.350000000001
run_0_t2;62968.36675162843;775.0;99014.44879934282;117.0;318049.0;243032.0;292821.5;318031.35;318031.35
run_0_t5;1101.583404134806;807.0;812.3613231434748;159.0;8255.0;2049.0;2328.0;8238.350000000002;8238.350000000002
run_0_t4;923.7629566694987;508.0;1213.7622550716078;92.0;7140.0;1822.0;3134.5;7121.8200000000015;7121.8200000000015
run_1_t1;1099.8773718493344;512.0;1800.546611040075;80.0;10476.0;1909.0;4851.0;10460.29;10460.29
run_1_t6;60738.63324837157;552.0;96864.75486717146;60.0;312407.0;237441.0;287198.5;312388.82;312388.82
run_1_t4;728.6595865193996;616.0;400.55832912043303;118.0;2146.0;1346.0;1508.5;2128.3500000000013;2128.3500000000013
run_1_t7;61512.45709430756;543.0;97213.63644578855;80.0;313605.0;239229.0;288795.0;313594.88;313594.88
run_1_t3;944.9895213820447;573.0;1070.5123607033506;101.0;6676.0;1676.0;2170.5;6658.350000000001;6658.350000000001
run_1_t5;692.1939960351175;586.0;413.7707580176699;127.0;2474.0;1183.0;1363.0;2456.3500000000013;2456.3500000000013
run_1_t2;1095.1308411214952;690.0;1394.9830823094578;110.0;8351.0;1787.0;3834.0;8333.350000000002;8333.350000000002
run_2_t5;774.0603228547154;492.0;1044.866834494725;99.0;6648.0;1309.0;1852.5;6629.8200000000015;6629.8200000000015
run_2_t3;2315.603228547154;785.0;5937.128396781139;172.0;35317.0;3499.0;10520.0;35299.35;35299.35
run_2_t1;1833.5196828094024;690.0;4511.958580426843;123.0;27628.0;3126.0;4258.5;27610.350000000002;27610.350000000002
run_2_t4;2632.626168224299;691.0;6671.548846603357;86.0;38524.0;3058.0;13814.0;38506.350000000006;38506.350000000006
run_2_t7;60086.76578872841;721.0;95916.05182985478;91.0;309776.0;235168.0;284685.5;309759.35;309759.35
run_2_t6;1088.7725856697818;748.0;1245.5978104984904;114.0;7804.0;1852.0;2440.5;7786.350000000001;7786.350000000001
run_2_t2;2245.76777116964;690.0;5645.0958541349055;93.0;33574.0;4359.0;8919.5;33553.41;33553.41
