timestamp,value,producedElements
1603749274268,10.000000,5000
1603749274773,0.000000,5101
1603749299268,10.000000,10000
1603749299773,0.000000,10101
1603749324268,10.000000,15000
1603749324773,0.000000,15101
1603749349268,10.000000,20000
1603749349773,0.000000,20101
1603749374268,10.000000,25000
1603749374774,0.000000,25101
1603749399268,10.000000,30000
1603749399773,0.000000,30101
1603749424268,10.000000,35000
1603749424773,0.000000,35101
1603749449268,10.000000,40000
1603749449774,0.000000,40101
1603749474268,10.000000,45000
1603749474773,0.000000,45101
1603749499268,10.000000,50000
1603749499774,0.000000,50101
1603749524268,10.000000,55000
1603749524774,0.000000,55101
1603749549268,10.000000,60000
1603749549774,0.000000,60101
1603749574268,10.000000,65000
1603749574773,0.000000,65101
1603749599268,10.000000,70000
1603749599773,0.000000,70101
1603749624268,10.000000,75000
1603749624773,0.000000,75101
1603749649268,10.000000,80000
1603749649773,0.000000,80101
1603749674268,10.000000,85000
1603749674773,0.000000,85101
1603749699268,10.000000,90000
1603749699773,0.000000,90101
1603749724268,10.000000,95000
1603749724773,0.000000,95101
1603749749268,10.000000,100000
1603749749774,0.000000,100101
1603749774268,10.000000,105000
1603749774773,0.000000,105101
1603749799269,10.000000,110000
1603749799773,0.000000,110101
1603749824268,10.000000,115000
1603749824773,0.000000,115101
1603749849269,10.000000,120000
1603749849773,0.000000,120101
1603749874269,10.000000,125000
1603749874773,0.000000,125101
1603749899268,10.000000,130000
1603749899773,0.000000,130101
1603749924268,10.000000,135000
1603749924777,0.000000,135101
1603749949268,10.000000,140000
1603749949773,0.000000,140101
1603749974268,10.000000,145000
1603749974773,0.000000,145101
1603749999268,10.000000,150000
1603749999773,0.000000,150101
1603750024268,10.000000,155000
1603750024773,0.000000,155101
1603750049269,10.000000,160000
1603750049773,0.000000,160101
1603750074268,10.000000,165000
1603750074773,0.000000,165101
1603750099268,10.000000,170000
1603750099773,0.000000,170101
1603750124268,10.000000,175000
1603750124782,0.000000,175101
1603750149268,10.000000,180000
1603750149773,0.000000,180101
1603750174269,10.000000,185000
1603750174773,0.000000,185101
1603750199268,10.000000,190000
1603750199773,0.000000,190101
1603750224269,10.000000,195000
1603750224773,0.000000,195101
1603750249268,10.000000,200000
1603750249773,0.000000,200101
1603750274268,10.000000,205000
1603750274773,0.000000,205101
1603750299268,10.000000,210000
1603750299773,0.000000,210101
1603750324268,10.000000,215000
1603750324774,0.000000,215101
1603750349268,10.000000,220000
1603750349775,0.000000,220101
1603750374268,10.000000,225000
1603750374773,0.000000,225101
1603750399269,10.000000,230000
1603750399773,0.000000,230101
1603750424268,10.000000,235000
1603750424773,0.000000,235101
1603750449268,10.000000,240000
