name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t3;4.997526403557532;0.0;38.349388627609805;0;1872;0.0;0.0;496.0;496.0
run_0_t4;4.995075370180977;0.0;36.607316819752725;0;1905;0.0;0.0;467.0;467.0
run_0_t2;3.5974817871394413;0.0;132.8464356570892;0;64731;0.0;0.0;438.90300000002026;438.90300000002026
run_0_t5;4.958288764156457;0.0;40.469742236527836;0;4370;0.0;0.0;502.6350000000093;502.6350000000093
run_0_t1;5.003262923846582;0.0;44.07734933280385;0;11905;0.0;10.0;435.1010000000242;435.1010000000242
run_0_t7;4.998343643872316;0.0;35.972619685080204;0;2690;0.0;0.0;465.0880000000179;465.0880000000179
run_0_t6;4.996556722444061;0.0;36.942862533057394;0;1820;0.0;0.0;473.88000000006286;473.88000000006286
run_1_t6;5.000311284046693;0.0;50.68593067659261;0;13728;0.0;0.0;508.20200000004843;508.20200000004843
run_1_t4;4.990969703020823;0.0;44.28590039880834;0;10666;0.0;0.0;464.0;464.0
run_1_t3;4.992215997734755;0.0;178.33769093694508;0;74245;0.0;0.0;466.0;466.0
run_1_t2;4.995373944143013;0.0;37.61544226379909;0;1262;0.0;0.0;483.0;483.0
run_1_t7;4.999927763330444;0.0;44.64985435716256;0;6536;0.0;0.0;501.0370000000112;501.0370000000112
run_1_t1;4.959302710212363;0.0;52.93279726367412;0;14426;0.0;0.0;514.0;514.0
run_1_t5;4.99735621650143;0.0;43.853469648335704;0;6781;0.0;0.0;521.9560000000056;521.9560000000056
run_2_t6;5.001078388864801;0.0;41.524770723985924;0;9317;0.0;0.0;455.0;455.0
run_2_t7;4.998755361945191;0.0;44.55941108181351;0;12686;0.0;14.0;440.0;440.0
run_2_t1;5.000277924460132;0.0;38.68623508725181;0;5758;0.0;0.0;464.09600000001956;464.09600000001956
run_2_t3;4.998699797746316;0.0;184.1716661066284;0;76825;0.0;0.0;449.0;449.0
run_2_t5;4.996998365776923;0.0;38.377145202143744;0;2070;0.0;0.0;489.0;489.0
run_2_t4;4.999433012040156;0.0;32.05535798788748;0;1018;0.0;14.0;426.1030000000319;426.1030000000319
run_2_t2;4.979097202990861;0.0;41.667050026967864;0;2520;0.0;0.0;557.2550000001502;557.2550000001502
