timestamp,value,producedElements
1603740882324,10.000000,5000
1603740882828,0.000000,5101
1603740907323,10.000000,10000
1603740907830,0.000000,10101
1603740932323,10.000000,15000
1603740932829,0.000000,15101
1603740957323,10.000000,20000
1603740957828,0.000000,20101
1603740982323,10.000000,25000
1603740982828,0.000000,25101
1603741007324,10.000000,30000
1603741007828,0.000000,30101
1603741032323,10.000000,35000
1603741032828,0.000000,35101
1603741057323,10.000000,40000
1603741057828,0.000000,40101
1603741082324,10.000000,45000
1603741082828,0.000000,45101
1603741107323,10.000000,50000
1603741107828,0.000000,50101
1603741132323,10.000000,55000
1603741132828,0.000000,55101
1603741157324,10.000000,60000
1603741157828,0.000000,60101
1603741182323,10.000000,65000
1603741182828,0.000000,65101
1603741207323,10.000000,70000
1603741207828,0.000000,70101
1603741232323,10.000000,75000
1603741232828,0.000000,75101
1603741257324,10.000000,80000
1603741257828,0.000000,80101
1603741282323,10.000000,85000
1603741282829,0.000000,85101
1603741307323,10.000000,90000
1603741307828,0.000000,90101
1603741332323,10.000000,95000
1603741332828,0.000000,95101
1603741357323,10.000000,100000
1603741357830,0.000000,100101
1603741382324,10.000000,105000
1603741382829,0.000000,105101
1603741407323,10.000000,110000
1603741407829,0.000000,110101
1603741432323,10.000000,115000
1603741432828,0.000000,115101
1603741457323,10.000000,120000
1603741457828,0.000000,120101
1603741482323,10.000000,125000
1603741482828,0.000000,125101
1603741507323,10.000000,130000
1603741507828,0.000000,130101
1603741532323,10.000000,135000
1603741532828,0.000000,135101
1603741557323,10.000000,140000
1603741557828,0.000000,140101
1603741582323,10.000000,145000
1603741582828,0.000000,145101
1603741607323,10.000000,150000
1603741607828,0.000000,150101
1603741632324,10.000000,155000
1603741632828,0.000000,155101
1603741657323,10.000000,160000
1603741657828,0.000000,160101
1603741682323,10.000000,165000
1603741682828,0.000000,165101
1603741707323,10.000000,170000
1603741707828,0.000000,170101
1603741732323,10.000000,175000
1603741732828,0.000000,175101
1603741757323,10.000000,180000
1603741757828,0.000000,180101
1603741782323,10.000000,185000
1603741782828,0.000000,185101
1603741807323,10.000000,190000
1603741807828,0.000000,190101
1603741832323,10.000000,195000
1603741832828,0.000000,195101
1603741857323,10.000000,200000
1603741857829,0.000000,200101
1603741882325,10.000000,205000
1603741882828,0.000000,205101
1603741907324,10.000000,210000
1603741907828,0.000000,210101
1603741932323,10.000000,215000
1603741932828,0.000000,215101
1603741957323,10.000000,220000
1603741957828,0.000000,220101
1603741982323,10.000000,225000
1603741982828,0.000000,225101
1603742007323,10.000000,230000
1603742007828,0.000000,230101
1603742032323,10.000000,235000
1603742032828,0.000000,235101
1603742057324,10.000000,240000
