name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;806.0650938886233;309.0;2954.0617444456316;13.0;28441.0;609.0;792.0;27561.856000000145;27561.856000000145
run_0_t5;349.35152923388216;324.0;182.59985857180013;24.0;2014.0;582.0;685.0;1231.0;1231.0
run_0_t6;275.0898473545532;226.0;435.65930221857633;12.0;7906.0;462.0;530.0;7011.535000000091;7011.535000000091
run_0_t4;320.9848132789309;294.0;181.01586583839844;16.0;1494.0;554.0;657.0;1239.0;1239.0
run_0_t1;320.01642633995573;298.0;176.49815557654307;23.0;1861.0;545.0;647.0;1187.2140000000363;1187.2140000000363
run_0_t3;264.24500539206423;241.0;170.1612603935267;17.0;1528.0;500.0;578.0;1128.0;1128.0
run_0_t7;60163.50333529745;497.0;96851.33573434564;19.0;326575.0;236851.80000000005;281705.75;325675.5350000001;325675.5350000001
run_1_t6;393.6611004258063;309.0;679.3981294882907;17.0;10696.0;565.0;694.0;9801.321000000054;9801.321000000054
run_1_t1;338.08745149921623;305.0;265.2287475913658;23.0;5026.0;557.0;663.0;4146.3210000000545;4146.3210000000545
run_1_t5;318.7576294929236;297.0;167.49862027474336;8.0;1493.0;537.0;630.0;1034.0;1034.0
run_1_t7;58383.55846220552;398.0;95555.64497868191;14.0;323251.0;233418.50000000006;278337.75;322351.4280000001;322351.4280000001
run_1_t3;527.557139204198;312.0;1515.2193055862542;15.0;18541.0;617.0;754.0;17641.53500000009;17641.53500000009
run_1_t2;328.3733865498571;306.0;174.6352661040078;18.0;1324.0;547.0;649.0;1139.1070000000182;1139.1070000000182
run_1_t4;368.7390852390852;293.0;635.5072079932752;15.0;10362.0;548.0;669.0;9467.428000000073;9467.428000000073
run_2_t5;353.89116368528136;327.0;179.23056307350464;21.0;1480.0;582.0;692.0;1148.0;1148.0
run_2_t3;282.77152100681514;265.0;157.375082176386;23.0;1266.0;493.0;563.0;974.0;974.0
run_2_t2;324.5740602799426;275.0;418.8115965115021;17.0;7649.0;523.0;626.0;6749.428000000073;6749.428000000073
run_2_t4;235.2622655563832;217.0;153.89625441919236;17.0;1495.0;452.0;509.0;965.3210000000545;965.3210000000545
run_2_t6;298.83667048372934;263.0;345.11379620415045;16.0;6510.0;498.0;571.0;5707.535000000091;5707.535000000091
run_2_t7;60048.78324457736;413.0;96916.2243621994;37.0;326784.0;236988.50000000006;281888.10000000003;325884.5350000001;325884.5350000001
run_2_t1;483.98367371896785;318.0;1262.5627792682426;12.0;16390.0;616.0;768.0;15491.53500000009;15491.53500000009
