timestamp,value,producedElements
1603736805935,10.000000,5000
1603736806438,0.000000,5101
1603736830933,10.000000,10000
1603736831438,0.000000,10101
1603736855934,10.000000,15000
1603736856438,0.000000,15101
1603736880933,10.000000,20000
1603736881438,0.000000,20101
1603736905934,10.000000,25000
1603736906438,0.000000,25101
1603736930933,10.000000,30000
1603736931438,0.000000,30101
1603736955934,10.000000,35000
1603736956438,0.000000,35101
1603736980933,10.000000,40000
1603736981438,0.000000,40101
1603737005933,10.000000,45000
1603737006438,0.000000,45101
1603737030933,10.000000,50000
1603737031438,0.000000,50101
1603737055933,10.000000,55000
1603737056438,0.000000,55101
1603737080933,10.000000,60000
1603737081438,0.000000,60101
1603737105933,10.000000,65000
1603737106447,0.000000,65101
1603737130933,10.000000,70000
1603737131438,0.000000,70101
1603737155933,10.000000,75000
1603737156438,0.000000,75101
1603737180934,10.000000,80000
1603737181438,0.000000,80101
1603737205933,10.000000,85000
1603737206440,0.000000,85101
1603737230935,10.000000,90000
1603737231440,0.000000,90101
1603737255933,10.000000,95000
1603737256438,0.000000,95101
1603737280933,10.000000,100000
1603737281439,0.000000,100101
1603737305933,10.000000,105000
1603737306438,0.000000,105101
1603737330934,10.000000,110000
1603737331438,0.000000,110101
1603737355934,10.000000,115000
1603737356438,0.000000,115101
1603737380933,10.000000,120000
1603737381438,0.000000,120101
1603737405933,10.000000,125000
1603737406438,0.000000,125101
1603737430933,10.000000,130000
1603737431438,0.000000,130101
1603737455933,10.000000,135000
1603737456438,0.000000,135101
1603737480933,10.000000,140000
1603737481438,0.000000,140101
1603737505933,10.000000,145000
1603737506438,0.000000,145101
1603737530933,10.000000,150000
1603737531438,0.000000,150101
1603737555933,10.000000,155000
1603737556439,0.000000,155101
1603737580933,10.000000,160000
1603737581438,0.000000,160101
1603737605933,10.000000,165000
1603737606438,0.000000,165101
1603737630933,10.000000,170000
1603737631439,0.000000,170101
1603737655933,10.000000,175000
1603737656438,0.000000,175101
1603737680933,10.000000,180000
1603737681438,0.000000,180101
1603737705933,10.000000,185000
1603737706438,0.000000,185101
1603737730933,10.000000,190000
1603737731438,0.000000,190101
1603737755933,10.000000,195000
1603737756438,0.000000,195101
1603737780933,10.000000,200000
1603737781438,0.000000,200101
1603737805933,10.000000,205000
1603737806438,0.000000,205101
1603737830933,10.000000,210000
1603737831438,0.000000,210101
1603737855933,10.000000,215000
1603737856439,0.000000,215101
1603737880933,10.000000,220000
1603737881438,0.000000,220101
1603737905933,10.000000,225000
1603737906439,0.000000,225101
1603737930934,10.000000,230000
1603737931438,0.000000,230101
1603737955933,10.000000,235000
1603737956438,0.000000,235101
1603737980933,10.000000,240000
