timestamp,value,producedElements
1603790070494,10.000000,5000
1603790071001,0.000000,5101
1603790095494,10.000000,10000
1603790095999,0.000000,10101
1603790120494,10.000000,15000
1603790120999,0.000000,15101
1603790145495,10.000000,20000
1603790145999,0.000000,20101
1603790170494,10.000000,25000
1603790170999,0.000000,25101
1603790195494,10.000000,30000
1603790195999,0.000000,30101
1603790220497,10.000000,35000
1603790220999,0.000000,35101
1603790245494,10.000000,40000
1603790246001,0.000000,40101
1603790270494,10.000000,45000
1603790271000,0.000000,45101
1603790295494,10.000000,50000
1603790295999,0.000000,50101
1603790320494,10.000000,55000
1603790320999,0.000000,55101
1603790345494,10.000000,60000
1603790345999,0.000000,60101
1603790370494,10.000000,65000
1603790370999,0.000000,65101
1603790395494,10.000000,70000
1603790395999,0.000000,70101
1603790420494,10.000000,75000
1603790420999,0.000000,75101
1603790445495,10.000000,80000
1603790445999,0.000000,80101
1603790470495,10.000000,85000
1603790471000,0.000000,85101
1603790495495,10.000000,90000
1603790495999,0.000000,90101
1603790520495,10.000000,95000
1603790520999,0.000000,95101
1603790545494,10.000000,100000
1603790545999,0.000000,100101
1603790570494,10.000000,105000
1603790570999,0.000000,105101
1603790595497,10.000000,110000
1603790595999,0.000000,110101
1603790620494,10.000000,115000
1603790620999,0.000000,115101
1603790645495,10.000000,120000
1603790645999,0.000000,120101
1603790670494,10.000000,125000
1603790670999,0.000000,125101
1603790695495,10.000000,130000
1603790695999,0.000000,130101
1603790720494,10.000000,135000
1603790720999,0.000000,135101
1603790745494,10.000000,140000
1603790745999,0.000000,140101
1603790770494,10.000000,145000
1603790770999,0.000000,145101
1603790795494,10.000000,150000
1603790795999,0.000000,150101
1603790820494,10.000000,155000
1603790820999,0.000000,155101
1603790845494,10.000000,160000
1603790845999,0.000000,160101
1603790870494,10.000000,165000
1603790870999,0.000000,165101
1603790895494,10.000000,170000
1603790895999,0.000000,170101
1603790920497,10.000000,175000
1603790921003,0.000000,175101
1603790945494,10.000000,180000
1603790945999,0.000000,180101
1603790970494,10.000000,185000
1603790970999,0.000000,185101
1603790995494,10.000000,190000
1603790995999,0.000000,190101
1603791020495,10.000000,195000
1603791020999,0.000000,195101
1603791045494,10.000000,200000
1603791045999,0.000000,200101
1603791070494,10.000000,205000
1603791070999,0.000000,205101
1603791095495,10.000000,210000
1603791096000,0.000000,210101
1603791120494,10.000000,215000
1603791120999,0.000000,215101
1603791145494,10.000000,220000
1603791145999,0.000000,220101
1603791170494,10.000000,225000
1603791170999,0.000000,225101
1603791195494,10.000000,230000
1603791196000,0.000000,230101
1603791220494,10.000000,235000
1603791220999,0.000000,235101
1603791245494,10.000000,240000
