name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;4.999977765301641;5.0;0.8011339993868535;0;38;6.0;6.0;11.0;11.0
run_0_t4;5.0;5.0;0.9427789066806558;0;45;6.0;6.0;13.0;13.0
run_0_t5;5.000022234698359;5.0;1.1915475424169821;0;46;6.0;6.0;14.0;14.0
run_0_t1;5.0;5.0;0.6392846573935896;0;38;6.0;6.0;10.0;10.0
run_0_t3;5.0;5.0;1.1654068805283688;0;42;6.0;6.0;14.0;14.0
run_0_t7;5.0;5.0;0.8601573723622005;0;43;6.0;6.0;12.0;12.0
run_0_t6;5.0;5.0;1.0667993254509778;0;55;6.0;6.0;14.0;14.0
run_1_t7;5.0;5.0;0.6848737688232994;0;41;5.0;6.0;11.0;11.0
run_1_t2;5.0;5.0;3.871683514999409;0;1613;6.0;6.0;11.0;11.0
run_1_t1;5.0;5.0;2.640675723703282;0;1046;6.0;6.0;14.0;14.0
run_1_t5;5.0;5.0;1.0862298954384486;0;63;6.0;6.0;15.0;15.0
run_1_t6;5.0;5.0;0.8596143599882375;0;34;6.0;6.0;12.0;12.0
run_1_t3;5.0;5.0;0.9956185036802554;0;42;6.0;6.0;13.0;13.0
run_1_t4;5.000022234698359;5.0;1.1170895634774347;0;46;6.0;6.0;14.0;14.0
run_2_t7;5.0;5.0;0.7744265741982589;0;49;6.0;6.0;12.0;12.0
run_2_t5;5.00000555867459;5.0;1.1597721332848987;0;128;6.0;6.0;15.0;15.0
run_2_t6;5.0;5.0;1.1741267107628583;0;97;6.0;6.0;16.0;16.0
run_2_t3;4.99999444132541;5.0;1.090843669228908;0;59;6.0;6.0;13.0;13.0
run_2_t2;5.0;5.0;1.1115074356894756;0;52;6.0;6.0;14.0;14.0
run_2_t1;5.0;5.0;1.223958299638796;0;55;6.0;6.0;16.0;16.0
run_2_t4;4.999983323976231;5.0;1.0993610973526384;0;58;6.0;6.0;14.0;14.0
