name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;6.706285714285714;0.0;41.72790112045377;0;930;0.0;23.0;463.0240000000049;463.0240000000049
run_0_t5;5.096;0.0;33.50736270476343;0;561;0.0;13.0;438.51500000000306;438.51500000000306
run_0_t6;5.248285714285714;0.0;34.763023211100474;0;675;0.0;0.0;433.59100000001854;433.59100000001854
run_0_t4;5.4877142857142855;0.0;38.12188899424838;0;941;0.0;15.0;449.5030000000006;449.5030000000006
run_0_t1;5.988571428571428;0.0;35.91958297108037;0;555;0.0;20.049999999999727;438.5270000000055;438.5270000000055
run_0_t3;5.388857142857143;0.0;32.844724583707375;0;491;0.0;16.049999999999727;347.0060000000012;347.0060000000012
run_0_t7;3.1925714285714286;0.0;24.125162956412737;0;437;0.0;0.0;276.505000000001;276.505000000001
run_1_t6;5.534571428571429;0.0;36.2631761939501;0;739;0.0;0.0;427.5310000000063;427.5310000000063
run_1_t1;5.668571428571428;0.0;37.50720899414687;0;550;0.0;0.0;466.51300000000265;466.51300000000265
run_1_t5;6.111714285714286;0.0;40.23353015197394;0;491;0.0;0.0;468.505000000001;468.505000000001
run_1_t7;4.101142857142857;0.0;31.805615835790345;0;659;0.0;0.0;434.0280000000057;434.0280000000057
run_1_t3;6.1651428571428575;0.0;41.737467057886526;0;645;0.0;0.0;552.5010000000002;552.5010000000002
run_1_t2;5.824;0.0;36.785290476338105;0;495;0.0;0.0;404.01400000000285;404.01400000000285
run_1_t4;5.4634285714285715;0.0;35.95501283889213;0;701;0.0;18.0;473.5030000000006;473.5030000000006
run_2_t5;5.706571428571428;0.0;34.27691288340195;0;483;0.0;0.44999999999754436;424.5610000000124;424.5610000000124
run_2_t3;5.990285714285714;0.0;38.99223977633896;0;820;0.0;0.0;447.5010000000002;447.5010000000002
run_2_t2;5.461714285714286;0.0;33.853667746912855;0;489;0.0;18.0;427.5070000000014;427.5070000000014
run_2_t4;5.591714285714286;0.0;35.49552712149311;0;615;0.0;0.0;412.0260000000053;412.0260000000053
run_2_t6;5.424;0.0;35.724048658731675;0;740;0.0;17.0;479.5030000000006;479.5030000000006
run_2_t7;3.9234285714285715;0.0;30.12672036039551;0;532;0.0;0.0;363.0220000000045;363.0220000000045
run_2_t1;5.629142857142857;0.0;35.885614417513445;0;649;0.0;0.0;387.5010000000002;387.5010000000002
