name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;111.97710318298553;55.0;147.36869819168072;-659.0;1320.0;276.0;399.0;905.0;905.0
run_0_t4;135.7525765172824;99.0;129.68756315701316;-416.0;982.0;292.0;390.0;671.0;671.0
run_0_t5;112.67648170589347;55.0;131.04216504950298;-523.0;921.0;265.0;339.0;700.0;700.0
run_0_t1;157.65261765261766;98.0;144.82689923263047;-374.0;1416.0;322.0;456.0;945.0;945.0
run_0_t3;197.33881619175736;176.0;141.8547959245991;15.0;1081.0;381.0;484.0;858.0;858.0
run_0_t7;174.87339766751532;122.0;156.4793252980499;-383.0;1625.0;358.0;476.0;1065.0;1065.0
run_0_t6;171.1118047294518;119.0;159.96232484349807;-421.0;1594.0;368.0;479.0;1186.0;1186.0
run_1_t7;130.30403459815224;70.0;152.12617275381024;-674.0;1686.0;296.0;424.0;930.0;930.0
run_1_t2;148.76379423438246;78.0;157.10157133627024;-5.0;1987.0;291.0;424.0;1557.0;1557.0
run_1_t1;139.77291071408717;79.0;150.99331992417993;-432.0;1892.0;302.0;433.0;954.0;954.0
run_1_t5;120.21923466041113;45.0;146.6342015402942;-393.0;2022.0;290.0;390.0;897.0;897.0
run_1_t6;174.68436968436967;114.0;157.46532198902582;13.0;1924.0;360.0;480.0;1372.0;1372.0
run_1_t3;104.32174502762739;41.0;137.55340609272335;-399.0;2765.0;261.0;332.0;1093.0;1093.0
run_1_t4;166.6651250180662;109.0;145.25348462811445;-384.0;1719.0;330.0;468.0;926.0;926.0
run_2_t7;176.56170856170857;128.0;147.57440587023777;12.0;1210.0;354.0;472.0;945.0;945.0
run_2_t5;147.14086072909603;86.0;138.85367568002437;-744.0;1217.0;304.0;430.0;768.0;768.0
run_2_t6;84.27255494902553;33.0;122.72395204978908;-452.0;5302.0;247.0;278.0;663.0;663.0
run_2_t3;144.61944811944812;81.0;131.19584431623142;11.0;1211.0;293.0;414.0;787.0;787.0
run_2_t2;167.32388517682637;109.0;159.46794729504086;-825.0;1272.0;362.0;476.0;957.0;957.0
run_2_t1;133.61065405183052;59.0;143.4344222743295;-739.0;1326.0;298.0;414.0;849.0;849.0
run_2_t4;181.08791288203054;118.0;165.29346389500452;-653.0;1793.0;387.0;494.0;920.0;920.0
