timestamp,value,producedElements
1602264938343,10.000000,5000
1602264938853,0.000000,5101
1602264963343,10.000000,10000
1602264963847,0.000000,10101
1602264988345,10.000000,15000
1602264988846,0.000000,15101
1602265013343,10.000000,20000
1602265013853,0.000000,20101
1602265038343,10.000000,25000
1602265038846,0.000000,25101
1602265063341,10.000000,30000
1602265063847,0.000000,30101
1602265088341,10.000000,35000
1602265088849,0.000000,35101
1602265113341,10.000000,40000
1602265113846,0.000000,40101
1602265138341,10.000000,45000
1602265138846,0.000000,45101
1602265163341,10.000000,50000
1602265163846,0.000000,50101
1602265188341,10.000000,55000
1602265188847,0.000000,55101
1602265213342,10.000000,60000
1602265213846,0.000000,60101
1602265238341,10.000000,65000
1602265238846,0.000000,65101
1602265263342,10.000000,70000
1602265263846,0.000000,70101
1602265288341,10.000000,75000
1602265288846,0.000000,75101
1602265313341,10.000000,80000
1602265313846,0.000000,80101
1602265338342,10.000000,85000
1602265338846,0.000000,85101
1602265363341,10.000000,90000
1602265363846,0.000000,90101
1602265388342,10.000000,95000
1602265388846,0.000000,95101
1602265413341,10.000000,100000
1602265413847,0.000000,100101
1602265438341,10.000000,105000
1602265438846,0.000000,105101
1602265463341,10.000000,110000
1602265463846,0.000000,110101
