name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;4.994839863581324;0.0;37.12063997451951;0;3834;0.0;0.0;474.0;474.0
run_0_t3;4.994358251057828;0.0;39.11402293892414;0;5013;0.0;0.0;482.0;482.0
run_0_t1;4.996778475774693;0.0;42.328523721443105;0;8185;0.0;17.0;446.0;446.0
run_0_t6;4.994072659866135;0.0;38.81451407842951;0;5386;0.0;19.0;449.0;449.0
run_0_t2;4.965728199833252;0.0;35.225179812380695;0;6496;0.0;17.0;413.0;413.0
run_0_t5;4.984707819021279;0.0;33.46056240302834;0;4328;0.0;21.0;450.582000000024;450.582000000024
run_0_t4;4.995158352951628;0.0;42.047276866174386;0;7656;0.0;17.0;447.0;447.0
run_1_t1;4.991703570516876;0.0;44.73690008950936;0;11664;0.0;15.0;455.80300000001444;455.80300000001444
run_1_t6;4.9908717607236;0.0;43.55744503719141;0;11709;0.0;18.0;450.0;450.0
run_1_t4;4.973445162574431;0.0;40.88794150964961;0;3140;0.0;0.0;512.1300000000338;512.1300000000338
run_1_t7;4.997215800471258;0.0;28.15070726316988;0;976;12.0;17.0;260.0;260.0
run_1_t3;4.998138413150027;0.0;32.82127149223311;0;1914;0.0;15.0;441.0;441.0
run_1_t5;4.998194143468356;0.0;32.415029473410215;0;1511;0.0;22.0;453.03100000001723;453.03100000001723
run_1_t2;4.986461013040007;0.0;41.27130755227672;0;8915;0.0;17.0;465.63300000003073;465.63300000003073
run_2_t5;4.99539167948298;0.0;37.89839067100708;0;5767;0.0;17.0;462.89200000002165;462.89200000002165
run_2_t3;4.946945735581287;0.0;36.908877670872094;0;4110;0.0;17.0;458.2060000000056;458.2060000000056
run_2_t1;4.993333888380096;0.0;39.88987581331145;0;4959;0.0;17.0;467.0;467.0
run_2_t4;4.994211625633277;0.0;35.64343968716249;0;5757;0.0;15.0;441.98500000001513;441.98500000001513
run_2_t7;4.993105706942586;0.0;36.87345426850415;0;6448;0.0;17.0;434.0;434.0
run_2_t6;4.9875493369994235;0.0;43.85598071430324;0;7829;0.0;17.0;458.60900000002584;458.60900000002584
run_2_t2;4.98294560762158;0.0;47.99846744866611;0;7835;0.0;0.0;488.46100000001024;488.46100000001024
