name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;909.9142857142857;636.0;753.8242452011352;202.0;3508.0;2096.000000000001;2383.8999999999996;3472.946000000001;3472.946000000001
run_0_t3;62446.02857142857;478.0;97801.55493724033;125.0;312749.0;230727.40000000002;271231.5999999999;311905.80000000005;311905.80000000005
run_0_t1;877.4857142857143;591.0;877.2096465963155;114.0;3962.0;1994.4000000000017;2850.399999999998;3943.198000000001;3943.198000000001
run_0_t6;1021.4;543.0;1266.316281864166;126.0;5703.0;2114.8;3359.8999999999905;5700.518;5700.518
run_0_t2;62936.08571428571;669.0;99099.9187049894;196.0;318049.0;233281.60000000003;275745.69999999995;317202.808;317202.808
run_0_t5;925.1428571428571;781.0;682.0245132945691;173.0;3996.0;1396.2000000000003;1765.4999999999977;3938.132000000002;3938.132000000002
run_0_t4;849.2571428571429;549.0;1202.1187805075585;166.0;7140.0;1232.6;1993.7999999999956;7002.300000000005;7002.300000000005
run_1_t1;849.3428571428572;395.0;1848.789039079475;80.0;10476.0;984.2000000000003;2344.1999999999884;10296.004000000006;10296.004000000006
run_1_t6;60712.857142857145;495.0;96940.411077599;95.0;312407.0;227698.20000000004;270079.3999999999;311561.38600000006;311561.38600000006
run_1_t4;567.2571428571429;496.0;331.100014484803;118.0;1505.0;1001.8000000000002;1110.6;1493.0660000000003;1493.0660000000003
run_1_t7;61457.6;519.0;97168.2774704937;106.0;308692.0;229385.40000000002;271653.8999999999;308024.68200000003;308024.68200000003
run_1_t3;818.1714285714286;526.0;1086.1458593370883;141.0;6676.0;1478.0000000000002;1666.0999999999995;6509.638000000005;6509.638000000005
run_1_t5;707.6285714285714;612.0;429.1167730326551;176.0;2474.0;1146.8000000000002;1438.8999999999996;2442.210000000001;2442.210000000001
run_1_t2;851.6;550.0;1157.1483964594045;127.0;6991.0;1385.4000000000003;1985.8999999999985;6832.560000000005;6832.560000000005
run_2_t5;666.2;436.0;1103.066577449301;117.0;6648.0;904.2;1888.699999999999;6495.204000000005;6495.204000000005
run_2_t3;2227.9142857142856;616.0;5996.160478036537;173.0;35219.0;2912.0000000000023;7561.999999999986;34390.99800000003;34390.99800000003
run_2_t1;1728.8;653.0;4497.631648513948;175.0;27355.0;2790.2000000000016;3757.199999999998;26571.334000000024;26571.334000000024
run_2_t4;2374.1428571428573;547.0;6700.402461869019;86.0;38088.0;2690.400000000002;11166.399999999989;37264.724000000024;37264.724000000024
run_2_t7;60015.54285714286;567.0;95993.31374969907;125.0;309655.0;225444.00000000006;267731.0999999999;308814.044;308814.044
run_2_t6;986.5714285714286;641.0;1273.4706970820062;219.0;7804.0;1832.2;2012.5;7608.3980000000065;7608.3980000000065
run_2_t2;2158.1428571428573;699.0;5635.846155980267;184.0;33151.0;3513.000000000003;7920.199999999996;32326.330000000024;32326.330000000024
