timestamp,value,producedElements
1602264935485,10.000000,5000
1602264935993,0.000000,5101
1602264960484,10.000000,10000
1602264960990,0.000000,10101
1602264985484,10.000000,15000
1602264985989,0.000000,15101
1602265010484,10.000000,20000
1602265010989,0.000000,20101
1602265035484,10.000000,25000
1602265035989,0.000000,25101
1602265060485,10.000000,30000
1602265060989,0.000000,30101
1602265085484,10.000000,35000
1602265085989,0.000000,35101
1602265110484,10.000000,40000
1602265110989,0.000000,40101
1602265135484,10.000000,45000
1602265135989,0.000000,45101
1602265160484,10.000000,50000
1602265160989,0.000000,50101
1602265185484,10.000000,55000
1602265185989,0.000000,55101
1602265210484,10.000000,60000
1602265210989,0.000000,60101
1602265235485,10.000000,65000
1602265235991,0.000000,65101
1602265260484,10.000000,70000
1602265260989,0.000000,70101
1602265285484,10.000000,75000
1602265285989,0.000000,75101
1602265310484,10.000000,80000
1602265310989,0.000000,80101
1602265335485,10.000000,85000
1602265335989,0.000000,85101
1602265360484,10.000000,90000
1602265360989,0.000000,90101
1602265385484,10.000000,95000
