timestamp,value,producedElements
1603769518805,10.000000,5000
1603769519311,0.000000,5101
1603769543805,10.000000,10000
1603769544310,0.000000,10101
1603769568804,10.000000,15000
1603769569311,0.000000,15101
1603769593804,10.000000,20000
1603769594309,0.000000,20101
1603769618804,10.000000,25000
1603769619309,0.000000,25101
1603769643805,10.000000,30000
1603769644309,0.000000,30101
1603769668805,10.000000,35000
1603769669309,0.000000,35101
1603769693804,10.000000,40000
1603769694309,0.000000,40101
1603769718807,10.000000,45000
1603769719309,0.000000,45101
1603769743805,10.000000,50000
1603769744309,0.000000,50101
1603769768804,10.000000,55000
1603769769309,0.000000,55101
1603769793805,10.000000,60000
1603769794309,0.000000,60101
1603769818805,10.000000,65000
1603769819309,0.000000,65101
1603769843804,10.000000,70000
1603769844309,0.000000,70101
1603769868805,10.000000,75000
1603769869309,0.000000,75101
1603769893804,10.000000,80000
1603769894309,0.000000,80101
1603769918804,10.000000,85000
1603769919309,0.000000,85101
1603769943804,10.000000,90000
1603769944309,0.000000,90101
1603769968804,10.000000,95000
1603769969309,0.000000,95101
1603769993804,10.000000,100000
1603769994309,0.000000,100101
1603770018804,10.000000,105000
1603770019309,0.000000,105101
1603770043804,10.000000,110000
1603770044309,0.000000,110101
1603770068804,10.000000,115000
1603770069309,0.000000,115101
1603770093804,10.000000,120000
1603770094309,0.000000,120101
1603770118804,10.000000,125000
1603770119309,0.000000,125101
1603770143804,10.000000,130000
1603770144309,0.000000,130101
1603770168804,10.000000,135000
1603770169309,0.000000,135101
1603770193804,10.000000,140000
1603770194309,0.000000,140101
1603770218805,10.000000,145000
1603770219309,0.000000,145101
1603770243804,10.000000,150000
1603770244309,0.000000,150101
1603770268805,10.000000,155000
1603770269309,0.000000,155101
1603770293805,10.000000,160000
1603770294309,0.000000,160101
1603770318805,10.000000,165000
1603770319310,0.000000,165101
1603770343805,10.000000,170000
1603770344309,0.000000,170101
1603770368804,10.000000,175000
1603770369309,0.000000,175101
1603770393804,10.000000,180000
1603770394313,0.000000,180101
1603770418809,10.000000,185000
1603770419309,0.000000,185101
1603770443804,10.000000,190000
1603770444309,0.000000,190101
1603770468805,10.000000,195000
1603770469309,0.000000,195101
1603770493804,10.000000,200000
1603770494309,0.000000,200101
1603770518804,10.000000,205000
1603770519310,0.000000,205101
1603770543805,10.000000,210000
1603770544309,0.000000,210101
1603770568804,10.000000,215000
1603770569309,0.000000,215101
1603770593804,10.000000,220000
1603770594309,0.000000,220101
1603770618804,10.000000,225000
1603770619309,0.000000,225101
1603770643804,10.000000,230000
1603770644309,0.000000,230101
1603770668805,10.000000,235000
1603770669317,0.000000,235101
1603770693805,10.000000,240000
