name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;625.670914755027;482.0;472.0297421624678;-109.0;2447.0;1448.0;1550.0;2156.0;2156.0
run_0_t3;62170.538940809965;349.0;97596.05262094003;-322.0;311596.0;239902.0;286912.0;311596.0;311596.0
run_0_t1;662.2659303313509;378.0;608.169062357487;-179.0;2321.0;1801.0;1949.0;2321.0;2321.0
run_0_t6;739.2517700368168;433.0;739.9525199997562;-125.0;2959.0;1986.0;2327.0;2959.0;2959.0
run_0_t2;62746.58482016426;556.0;98891.20865305416;-19.0;316241.0;242586.0;292512.0;316241.0;316241.0
run_0_t5;867.5332766921551;623.0;765.8575605989602;47.0;7769.0;1672.0;2073.0;6694.0;6694.0
run_0_t4;557.7844803171906;348.0;548.9153556635488;-104.0;2616.0;1359.0;1647.0;2616.0;2616.0
run_1_t1;756.0481450014161;348.0;1162.3379490216553;-91.0;5849.0;1456.0;4083.0;5849.0;5849.0
run_1_t6;60292.54460492778;445.0;96201.99725144639;-177.0;304055.0;237251.0;286875.0;304055.0;304055.0
run_1_t4;364.7148116680827;322.0;259.69697818829746;-301.0;1324.0;718.0;788.0;1265.9100000000135;1265.9100000000135
run_1_t7;61381.11016709147;368.0;97226.56285947004;-142.0;313589.0;239080.0;288643.0;313550.0;313550.0
run_1_t3;764.7445482866044;436.0;1034.1631060024524;-27.0;6354.0;1453.0;2045.0;6354.0;6354.0
run_1_t5;463.04333050127445;349.0;321.3278323807084;57.0;1496.0;859.0;1077.0;1496.0;1496.0
run_1_t2;695.0736335315775;456.0;793.6811775688633;-24.0;4564.0;1337.0;2890.0;4564.0;4564.0
run_2_t5;434.54064004531295;322.0;416.38951606685066;-220.0;2119.0;816.0;1247.0;2119.0;2119.0
run_2_t3;1933.7235910506938;595.0;5916.313289088326;-102.0;35258.0;1746.0;10314.0;35236.0;35236.0
run_2_t1;1514.0659869725291;455.0;4502.422252310225;-35.0;27565.0;2012.0;3260.0;27565.0;27565.0
run_2_t4;2329.871707731521;543.0;6589.363096264354;52.0;38500.0;2564.0;13788.5;38316.0;38316.0
run_2_t7;59754.035683942224;540.0;95734.89748350465;-110.0;309333.0;234979.0;284584.0;309333.0;309333.0
run_2_t6;708.9461908807704;554.0;564.9322603022246;58.0;2598.0;1535.0;1958.0;2598.0;2598.0
run_2_t2;1794.5403568394222;444.0;5592.449480455496;17.0;33458.0;1503.0;8799.0;33458.0;33458.0
