timestamp,value,producedElements
1603754295966,10.000000,5000
1603754296470,0.000000,5101
1603754320966,10.000000,10000
1603754321470,0.000000,10101
1603754345965,10.000000,15000
1603754346470,0.000000,15101
1603754370965,10.000000,20000
1603754371470,0.000000,20101
1603754395965,10.000000,25000
1603754396470,0.000000,25101
1603754420965,10.000000,30000
1603754421470,0.000000,30101
1603754445965,10.000000,35000
1603754446470,0.000000,35101
1603754470965,10.000000,40000
1603754471471,0.000000,40101
1603754495965,10.000000,45000
1603754496470,0.000000,45101
1603754520965,10.000000,50000
1603754521470,0.000000,50101
1603754545965,10.000000,55000
1603754546470,0.000000,55101
1603754570965,10.000000,60000
1603754571470,0.000000,60101
1603754595965,10.000000,65000
1603754596471,0.000000,65101
1603754620965,10.000000,70000
1603754621470,0.000000,70101
1603754645966,10.000000,75000
1603754646472,0.000000,75101
1603754670965,10.000000,80000
1603754671470,0.000000,80101
1603754695965,10.000000,85000
1603754696470,0.000000,85101
1603754720966,10.000000,90000
1603754721470,0.000000,90101
1603754745966,10.000000,95000
1603754746476,0.000000,95101
1603754770965,10.000000,100000
1603754771471,0.000000,100101
1603754795965,10.000000,105000
1603754796470,0.000000,105101
1603754820965,10.000000,110000
1603754821470,0.000000,110101
1603754845965,10.000000,115000
1603754846470,0.000000,115101
1603754870966,10.000000,120000
1603754871473,0.000000,120101
1603754895965,10.000000,125000
1603754896470,0.000000,125101
1603754920965,10.000000,130000
1603754921470,0.000000,130101
1603754945965,10.000000,135000
1603754946470,0.000000,135101
1603754970965,10.000000,140000
1603754971470,0.000000,140101
1603754995965,10.000000,145000
1603754996471,0.000000,145101
1603755020965,10.000000,150000
1603755021470,0.000000,150101
1603755045965,10.000000,155000
1603755046470,0.000000,155101
1603755070965,10.000000,160000
1603755071470,0.000000,160101
1603755095965,10.000000,165000
1603755096470,0.000000,165101
1603755120965,10.000000,170000
1603755121471,0.000000,170101
1603755145965,10.000000,175000
1603755146470,0.000000,175101
1603755170965,10.000000,180000
1603755171470,0.000000,180101
1603755195965,10.000000,185000
1603755196470,0.000000,185101
1603755220965,10.000000,190000
1603755221470,0.000000,190101
1603755245965,10.000000,195000
1603755246470,0.000000,195101
1603755270965,10.000000,200000
1603755271470,0.000000,200101
1603755295965,10.000000,205000
1603755296471,0.000000,205101
1603755320965,10.000000,210000
1603755321470,0.000000,210101
1603755345965,10.000000,215000
1603755346470,0.000000,215101
1603755370966,10.000000,220000
1603755371470,0.000000,220101
1603755395966,10.000000,225000
1603755396470,0.000000,225101
1603755420965,10.000000,230000
1603755421471,0.000000,230101
1603755445966,10.000000,235000
1603755446471,0.000000,235101
1603755470965,10.000000,240000
