name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t2;4.99774872427709;0.0;65.23147633746561;0;22461;0.0;0.0;445.1030000000319;445.1030000000319
run_0_t5;5.000394668089696;0.0;35.38826112117996;0;1836;0.0;0.0;460.0;460.0
run_0_t6;4.9996609170803294;0.0;37.364479695638245;0;7835;0.0;14.0;438.0;438.0
run_0_t4;5.0007059085098104;0.0;35.41795085689135;0;1203;0.0;0.0;443.0;443.0
run_0_t1;4.999927736828647;0.0;34.74422281497555;0;1636;0.0;0.0;452.0;452.0
run_0_t3;4.997520803570932;0.0;30.588202666218702;0;1101;0.0;25.0;380.1040000000212;380.1040000000212
run_0_t7;4.983278110836538;0.0;769.0854572988706;0;326516;0.0;0.0;406.51900000002934;406.51900000002934
run_1_t6;5.000150085882477;0.0;42.45359130598897;0;10578;0.0;0.0;454.1040000000212;454.1040000000212
run_1_t1;4.999505302710274;0.0;35.34907040893244;0;4837;0.0;10.0;439.0;439.0
run_1_t5;5.000011117472776;0.0;33.73579113832484;0;935;0.0;0.0;445.0;445.0
run_1_t7;4.99823788056499;0.0;762.2664335474245;0;323112;0.0;0.0;354.52000000010594;354.52000000010594
run_1_t3;5.001228480741758;0.0;50.751183568013786;0;15696;0.0;0.0;455.0;455.0
run_1_t2;5.000177879564418;0.0;34.17077366347692;0;1106;0.0;0.0;449.1040000000212;449.1040000000212
run_1_t4;4.999672040022235;0.0;41.14077453719136;0;10313;0.0;0.0;434.0;434.0
run_2_t5;4.998510258648004;0.0;34.500020732529634;0;1007;0.0;0.0;455.0;455.0
run_2_t3;4.999827679171971;0.0;32.50667516402257;0;853;0.0;16.0;420.0;420.0
run_2_t2;5.000833782649539;0.0;38.048738145447906;0;7610;0.0;9.0;439.09800000002724;439.09800000002724
run_2_t4;4.997531921043708;0.0;30.88750833767753;0;1034;0.0;17.0;400.1040000000212;400.1040000000212
run_2_t6;5.000700377425613;0.0;37.053005400450424;0;6481;0.0;11.0;446.0;446.0
run_2_t7;5.001528652506712;0.0;769.8886974211871;0;326348;0.0;0.0;340.1040000000212;340.1040000000212
run_2_t1;4.999244016053542;0.0;42.91725376592655;0;8721;0.0;17.0;457.0;457.0
