timestamp,value,producedElements
1603705977068,10.000000,5000
1603705977574,0.000000,5101
1603706002068,10.000000,10000
1603706002573,0.000000,10101
1603706027068,10.000000,15000
1603706027573,0.000000,15101
1603706052068,10.000000,20000
1603706052573,0.000000,20101
1603706077068,10.000000,25000
1603706077573,0.000000,25101
1603706102068,10.000000,30000
1603706102573,0.000000,30101
1603706127068,10.000000,35000
1603706127573,0.000000,35101
1603706152068,10.000000,40000
1603706152573,0.000000,40101
1603706177069,10.000000,45000
1603706177573,0.000000,45101
1603706202068,10.000000,50000
1603706202573,0.000000,50101
1603706227068,10.000000,55000
1603706227574,0.000000,55101
1603706252068,10.000000,60000
1603706252573,0.000000,60101
1603706277068,10.000000,65000
1603706277574,0.000000,65101
1603706302068,10.000000,70000
1603706302573,0.000000,70101
1603706327068,10.000000,75000
1603706327573,0.000000,75101
1603706352068,10.000000,80000
1603706352573,0.000000,80101
1603706377068,10.000000,85000
1603706377573,0.000000,85101
1603706402070,10.000000,90000
1603706402573,0.000000,90101
1603706427068,10.000000,95000
1603706427574,0.000000,95101
1603706452068,10.000000,100000
1603706452573,0.000000,100101
1603706477070,10.000000,105000
1603706477573,0.000000,105101
1603706502068,10.000000,110000
1603706502573,0.000000,110101
1603706527068,10.000000,115000
1603706527573,0.000000,115101
1603706552068,10.000000,120000
1603706552573,0.000000,120101
1603706577069,10.000000,125000
1603706577573,0.000000,125101
1603706602068,10.000000,130000
1603706602573,0.000000,130101
1603706627068,10.000000,135000
1603706627574,0.000000,135101
1603706652069,10.000000,140000
1603706652573,0.000000,140101
1603706677068,10.000000,145000
1603706677573,0.000000,145101
1603706702068,10.000000,150000
1603706702574,0.000000,150101
1603706727068,10.000000,155000
1603706727573,0.000000,155101
1603706752068,10.000000,160000
1603706752573,0.000000,160101
1603706777069,10.000000,165000
1603706777573,0.000000,165101
1603706802068,10.000000,170000
1603706802573,0.000000,170101
1603706827071,10.000000,175000
1603706827573,0.000000,175101
1603706852068,10.000000,180000
1603706852573,0.000000,180101
1603706877068,10.000000,185000
1603706877573,0.000000,185101
1603706902068,10.000000,190000
1603706902573,0.000000,190101
1603706927068,10.000000,195000
1603706927573,0.000000,195101
1603706952068,10.000000,200000
1603706952573,0.000000,200101
1603706977069,10.000000,205000
1603706977573,0.000000,205101
1603707002069,10.000000,210000
1603707002573,0.000000,210101
1603707027068,10.000000,215000
1603707027573,0.000000,215101
1603707052068,10.000000,220000
1603707052573,0.000000,220101
1603707077068,10.000000,225000
1603707077579,0.000000,225101
1603707102068,10.000000,230000
1603707102573,0.000000,230101
1603707127068,10.000000,235000
1603707127574,0.000000,235101
1603707152068,10.000000,240000
