name;avg;med;std;minimum;maximum;per90;per95;per99;per99
run_0_t7;4.992266223996358;0.0;42.35739516337744;0;4399;0.0;0.0;545.0;545.0
run_0_t3;5.001556411581926;0.0;733.2316225608695;0;310725;0.0;0.0;425.1000000000058;425.1000000000058
run_0_t1;5.002140006447812;0.0;45.136464220179235;0;8198;0.0;0.0;488.0;488.0
run_0_t6;4.976676675016174;0.0;47.656543943492956;0;7259;0.0;0.0;539.152000000031;539.152000000031
run_0_t2;4.9671586063672315;0.0;45.0175856619305;0;5618;0.0;0.0;515.0;515.0
run_0_t5;4.996365939854638;0.0;42.566267393039745;0;4384;0.0;0.0;507.0370000000112;507.0370000000112
run_0_t4;4.995800559925343;0.0;48.024687281710705;0;8245;0.0;0.0;480.9770000000135;480.9770000000135
run_1_t1;4.98663902071229;0.0;54.7491792982486;0;15787;0.0;0.0;495.0;495.0
run_1_t6;4.999538645396181;0.0;42.22033263646408;0;8667;0.0;13.0;466.0;466.0
run_1_t4;4.9998165718954795;0.0;41.37480979199529;0;2992;0.0;0.0;509.0;509.0
run_1_t7;4.998582537979644;0.0;713.1165677495339;0;302128;0.0;0.0;271.0;271.0
run_1_t3;5.000583501900549;0.0;37.202140686678774;0;1867;0.0;0.0;473.05300000001444;473.05300000001444
run_1_t5;4.992548377245343;0.0;43.00797173295169;0;8227;0.0;0.0;473.0;473.0
run_1_t2;4.999266283503608;0.0;43.72517477562492;0;7847;0.0;10.0;480.0;480.0
run_2_t5;5.000605861852381;0.0;42.41771654480371;0;7546;0.0;0.0;472.0;472.0
run_2_t3;4.939964290619421;0.0;114.23244241114632;0;43867;0.0;0.0;547.9520000000484;547.9520000000484
run_2_t1;4.99951662907115;0.0;121.45692958498964;0;48206;0.0;0.0;477.01500000001397;477.01500000001397
run_2_t4;4.995981279320541;0.0;133.00365578852313;0;51943;0.0;0.0;455.0;455.0
run_2_t7;5.000967182497332;0.0;732.6166903506827;0;310564;0.0;11.0;282.1940000000177;282.1940000000177
run_2_t6;4.999171886376142;0.0;54.976886573399305;0;12813;0.0;0.0;483.07400000002235;483.07400000002235
run_2_t2;4.954010706968342;0.0;131.16276341748423;0;51774;0.0;0.0;507.43700000003446;507.43700000003446
