timestamp,value,producedElements
1603710344216,10.000000,5000
1603710344720,0.000000,5101
1603710369215,10.000000,10000
1603710369720,0.000000,10101
1603710394215,10.000000,15000
1603710394720,0.000000,15101
1603710419215,10.000000,20000
1603710419720,0.000000,20101
1603710444215,10.000000,25000
1603710444720,0.000000,25101
1603710469216,10.000000,30000
1603710469720,0.000000,30101
1603710494216,10.000000,35000
1603710494721,0.000000,35101
1603710519215,10.000000,40000
1603710519726,0.000000,40101
1603710544217,10.000000,45000
1603710544720,0.000000,45101
1603710569215,10.000000,50000
1603710569720,0.000000,50101
1603710594215,10.000000,55000
1603710594720,0.000000,55101
1603710619216,10.000000,60000
1603710619720,0.000000,60101
1603710644215,10.000000,65000
1603710644720,0.000000,65101
1603710669215,10.000000,70000
1603710669721,0.000000,70101
1603710694215,10.000000,75000
1603710694720,0.000000,75101
1603710719215,10.000000,80000
1603710719720,0.000000,80101
1603710744215,10.000000,85000
1603710744720,0.000000,85101
1603710769215,10.000000,90000
1603710769720,0.000000,90101
1603710794215,10.000000,95000
1603710794720,0.000000,95101
1603710819215,10.000000,100000
1603710819720,0.000000,100101
1603710844215,10.000000,105000
1603710844720,0.000000,105101
1603710869215,10.000000,110000
1603710869720,0.000000,110101
1603710894216,10.000000,115000
1603710894720,0.000000,115101
1603710919215,10.000000,120000
1603710919720,0.000000,120101
1603710944215,10.000000,125000
1603710944720,0.000000,125101
1603710969215,10.000000,130000
1603710969720,0.000000,130101
1603710994215,10.000000,135000
1603710994720,0.000000,135101
1603711019215,10.000000,140000
1603711019720,0.000000,140101
1603711044215,10.000000,145000
1603711044720,0.000000,145101
1603711069215,10.000000,150000
1603711069720,0.000000,150101
1603711094215,10.000000,155000
1603711094720,0.000000,155101
1603711119215,10.000000,160000
1603711119720,0.000000,160101
1603711144215,10.000000,165000
1603711144720,0.000000,165101
1603711169215,10.000000,170000
1603711169721,0.000000,170101
1603711194215,10.000000,175000
1603711194721,0.000000,175101
1603711219216,10.000000,180000
1603711219720,0.000000,180101
1603711244215,10.000000,185000
1603711244720,0.000000,185101
1603711269215,10.000000,190000
1603711269721,0.000000,190101
1603711294215,10.000000,195000
1603711294720,0.000000,195101
1603711319215,10.000000,200000
1603711319720,0.000000,200101
1603711344215,10.000000,205000
1603711344720,0.000000,205101
1603711369215,10.000000,210000
1603711369720,0.000000,210101
1603711394215,10.000000,215000
1603711394720,0.000000,215101
1603711419215,10.000000,220000
1603711419720,0.000000,220101
1603711444215,10.000000,225000
1603711444721,0.000000,225101
1603711469215,10.000000,230000
1603711469720,0.000000,230101
1603711494215,10.000000,235000
1603711494721,0.000000,235101
1603711519215,10.000000,240000
