timestamp,value,producedElements
1603744580929,10.000000,5000
1603744581433,0.000000,5101
1603744605929,10.000000,10000
1603744606433,0.000000,10101
1603744630928,10.000000,15000
1603744631433,0.000000,15101
1603744655928,10.000000,20000
1603744656438,0.000000,20101
1603744680928,10.000000,25000
1603744681433,0.000000,25101
1603744705928,10.000000,30000
1603744706436,0.000000,30101
1603744730928,10.000000,35000
1603744731433,0.000000,35101
1603744755928,10.000000,40000
1603744756435,0.000000,40101
1603744780929,10.000000,45000
1603744781435,0.000000,45101
1603744805928,10.000000,50000
1603744806433,0.000000,50101
1603744830928,10.000000,55000
1603744831433,0.000000,55101
1603744855928,10.000000,60000
1603744856433,0.000000,60101
1603744880936,10.000000,65000
1603744881433,0.000000,65101
1603744905928,10.000000,70000
1603744906434,0.000000,70101
1603744930928,10.000000,75000
1603744931433,0.000000,75101
1603744955930,10.000000,80000
1603744956433,0.000000,80101
1603744980928,10.000000,85000
1603744981433,0.000000,85101
1603745005929,10.000000,90000
1603745006433,0.000000,90101
1603745030929,10.000000,95000
1603745031433,0.000000,95101
1603745055928,10.000000,100000
1603745056433,0.000000,100101
1603745080929,10.000000,105000
1603745081433,0.000000,105101
1603745105928,10.000000,110000
1603745106433,0.000000,110101
1603745130929,10.000000,115000
1603745131433,0.000000,115101
1603745155928,10.000000,120000
1603745156433,0.000000,120101
1603745180929,10.000000,125000
1603745181433,0.000000,125101
1603745205928,10.000000,130000
1603745206433,0.000000,130101
1603745230928,10.000000,135000
1603745231433,0.000000,135101
1603745255929,10.000000,140000
1603745256437,0.000000,140101
1603745280928,10.000000,145000
1603745281433,0.000000,145101
1603745305928,10.000000,150000
1603745306433,0.000000,150101
1603745330928,10.000000,155000
1603745331433,0.000000,155101
1603745355929,10.000000,160000
1603745356433,0.000000,160101
1603745380928,10.000000,165000
1603745381433,0.000000,165101
1603745405928,10.000000,170000
1603745406433,0.000000,170101
1603745430928,10.000000,175000
1603745431433,0.000000,175101
1603745455929,10.000000,180000
1603745456437,0.000000,180101
1603745480928,10.000000,185000
1603745481434,0.000000,185101
1603745505928,10.000000,190000
1603745506433,0.000000,190101
1603745530928,10.000000,195000
1603745531433,0.000000,195101
1603745555928,10.000000,200000
1603745556433,0.000000,200101
1603745580928,10.000000,205000
1603745581433,0.000000,205101
1603745605929,10.000000,210000
1603745606433,0.000000,210101
1603745630929,10.000000,215000
1603745631433,0.000000,215101
1603745655928,10.000000,220000
1603745656433,0.000000,220101
1603745680929,10.000000,225000
1603745681433,0.000000,225101
1603745705929,10.000000,230000
1603745706433,0.000000,230101
1603745730929,10.000000,235000
1603745731433,0.000000,235101
1603745755928,10.000000,240000
