Kafka.Offset,Kafka.Timestamp,Kafka.acktime.local,Producer.Timestamp,ProducedElements
8363,1603136605898,1603136605899,1603136605898,91
8364,1603136605903,1603136605904,1603136605903,92
8365,1603136605908,1603136605910,1603136605908,93
8366,1603136605913,1603136605915,1603136605913,94
8367,1603136605918,1603136605919,1603136605918,95
8368,1603136605923,1603136605924,1603136605923,96
8369,1603136605927,1603136605928,1603136605927,97
8370,1603136605933,1603136605934,1603136605933,98
8371,1603136605938,1603136605941,1603136605938,99
8372,1603136605943,1603136605950,1603136605943,100
8373,1603136605948,1603136605950,1603136605948,101
8374,1603136605953,1603136605954,1603136605953,102
8375,1603136605958,1603136605965,1603136605958,103
8376,1603136605965,1603136605966,1603136605965,104
8377,1603136605967,1603136605970,1603136605967,105
8378,1603136605973,1603136605974,1603136605973,106
8379,1603136605978,1603136605979,1603136605978,107
8380,1603136605983,1603136605984,1603136605983,108
8381,1603136605988,1603136605990,1603136605988,109
8382,1603136605993,1603136605994,1603136605993,110
8383,1603136605998,1603136606000,1603136605998,111
8384,1603136606003,1603136606004,1603136606003,112
8385,1603136606007,1603136606009,1603136606007,113
8386,1603136606013,1603136606014,1603136606013,114
8387,1603136606018,1603136606019,1603136606018,115
8388,1603136606023,1603136606024,1603136606023,116
8389,1603136606028,1603136606035,1603136606028,117
8390,1603136606033,1603136606035,1603136606033,118
8391,1603136606038,1603136606039,1603136606038,119
8392,1603136606043,1603136606044,1603136606043,120
8393,1603136606048,1603136606048,1603136606048,121
8394,1603136606052,1603136606053,1603136606052,122
8395,1603136606058,1603136606060,1603136606058,123
8396,1603136606063,1603136606064,1603136606063,124
8397,1603136606068,1603136606069,1603136606068,125
8398,1603136606073,1603136606074,1603136606073,126
8399,1603136606078,1603136606079,1603136606078,127
8400,1603136606083,1603136606084,1603136606083,128
8401,1603136606088,1603136606088,1603136606088,129
8402,1603136606092,1603136606093,1603136606092,130
8403,1603136606098,1603136606099,1603136606098,131
8404,1603136606103,1603136606104,1603136606103,132
8405,1603136606108,1603136606109,1603136606108,133
8406,1603136606113,1603136606114,1603136606113,134
8407,1603136606118,1603136606119,1603136606118,135
8408,1603136606123,1603136606129,1603136606123,136
8409,1603136606128,1603136606129,1603136606128,137
8410,1603136606132,1603136606133,1603136606132,138
8411,1603136606138,1603136606139,1603136606138,139
8412,1603136606143,1603136606144,1603136606143,140
8413,1603136606148,1603136606149,1603136606148,141
8414,1603136606153,1603136606154,1603136606153,142
8415,1603136606158,1603136606159,1603136606158,143
8416,1603136606163,1603136606164,1603136606163,144
8417,1603136606168,1603136606170,1603136606168,145
8418,1603136606172,1603136606175,1603136606172,146
8419,1603136606178,1603136606179,1603136606178,147
8420,1603136606183,1603136606184,1603136606183,148
8421,1603136606188,1603136606189,1603136606188,149
8422,1603136606193,1603136606194,1603136606193,150
8423,1603136606198,1603136606199,1603136606198,151
8424,1603136606203,1603136606204,1603136606203,152
8425,1603136606208,1603136606209,1603136606208,153
8426,1603136606212,1603136606213,1603136606212,154
8427,1603136606218,1603136606219,1603136606218,155
8428,1603136606223,1603136606224,1603136606223,156
8429,1603136606228,1603136606229,1603136606228,157
8430,1603136606233,1603136606234,1603136606233,158
8431,1603136606238,1603136606239,1603136606238,159
8432,1603136606243,1603136606244,1603136606243,160
8433,1603136606248,1603136606249,1603136606248,161
8434,1603136606252,1603136606253,1603136606252,162
8435,1603136606258,1603136606259,1603136606258,163
8436,1603136606263,1603136606264,1603136606263,164
8437,1603136606268,1603136606269,1603136606268,165
8438,1603136606273,1603136606274,1603136606273,166
8439,1603136606278,1603136606279,1603136606278,167
8440,1603136606283,1603136606284,1603136606283,168
8441,1603136606288,1603136606289,1603136606288,169
8442,1603136606292,1603136606293,1603136606292,170
8443,1603136606298,1603136606299,1603136606298,171
8444,1603136606303,1603136606304,1603136606303,172
8445,1603136606308,1603136606309,1603136606308,173
8446,1603136606313,1603136606314,1603136606313,174
8447,1603136606318,1603136606319,1603136606318,175
8448,1603136606323,1603136606325,1603136606323,176
8449,1603136606328,1603136606329,1603136606328,177
8450,1603136606332,1603136606333,1603136606332,178
8451,1603136606338,1603136606339,1603136606338,179
8452,1603136606343,1603136606344,1603136606343,180
8453,1603136606348,1603136606349,1603136606348,181
8454,1603136606353,1603136606354,1603136606353,182
8455,1603136606358,1603136606359,1603136606358,183
8456,1603136606363,1603136606364,1603136606363,184
8457,1603136606368,1603136606369,1603136606368,185
8458,1603136606373,1603136606374,1603136606373,186
8459,1603136606377,1603136606377,1603136606377,187
8460,1603136606383,1603136606383,1603136606383,188
8461,1603136606388,1603136606388,1603136606388,189
8462,1603136606393,1603136606393,1603136606393,190
8463,1603136606398,1603136606399,1603136606398,191
8464,1603136606403,1603136606404,1603136606403,192
8465,1603136606408,1603136606410,1603136606408,193
8466,1603136606413,1603136606414,1603136606413,194
8467,1603136606417,1603136606418,1603136606417,195
8468,1603136606423,1603136606424,1603136606423,196
8469,1603136606428,1603136606429,1603136606428,197
8470,1603136606433,1603136606434,1603136606433,198
8471,1603136606438,1603136606439,1603136606438,199
8472,1603136606443,1603136606444,1603136606443,200
8473,1603136606448,1603136606449,1603136606448,201
8474,1603136606453,1603136606454,1603136606453,202
8475,1603136606457,1603136606457,1603136606457,203
8476,1603136606463,1603136606463,1603136606463,204
8477,1603136606468,1603136606468,1603136606468,205
8478,1603136606473,1603136606473,1603136606473,206
8479,1603136606478,1603136606478,1603136606478,207
8480,1603136606483,1603136606484,1603136606483,208
8481,1603136606488,1603136606489,1603136606488,209
8482,1603136606493,1603136606494,1603136606493,210
8483,1603136606497,1603136606497,1603136606497,211
8484,1603136606503,1603136606503,1603136606503,212
8485,1603136606508,1603136606509,1603136606508,213
8486,1603136606513,1603136606514,1603136606513,214
8487,1603136606518,1603136606519,1603136606518,215
8488,1603136606523,1603136606524,1603136606523,216
8489,1603136606528,1603136606528,1603136606528,217
8490,1603136606533,1603136606533,1603136606533,218
8491,1603136606537,1603136606537,1603136606537,219
8492,1603136606543,1603136606544,1603136606543,220
8493,1603136606548,1603136606549,1603136606548,221
8494,1603136606553,1603136606553,1603136606553,222
8495,1603136606558,1603136606559,1603136606558,223
8496,1603136606563,1603136606563,1603136606563,224
8497,1603136606568,1603136606568,1603136606568,225
8498,1603136606573,1603136606574,1603136606573,226
8499,1603136606577,1603136606578,1603136606577,227
8500,1603136606583,1603136606584,1603136606583,228
8501,1603136606588,1603136606589,1603136606588,229
8502,1603136606593,1603136606594,1603136606593,230
8503,1603136606598,1603136606598,1603136606598,231
8504,1603136606603,1603136606604,1603136606603,232
8505,1603136606608,1603136606609,1603136606608,233
8506,1603136606613,1603136606614,1603136606613,234
8507,1603136606617,1603136606618,1603136606617,235
8508,1603136606623,1603136606624,1603136606623,236
8509,1603136606628,1603136606629,1603136606628,237
8510,1603136606633,1603136606634,1603136606633,238
8511,1603136606638,1603136606639,1603136606638,239
8512,1603136606643,1603136606644,1603136606643,240
8513,1603136606648,1603136606649,1603136606648,241
8514,1603136606653,1603136606653,1603136606653,242
8515,1603136606658,1603136606658,1603136606658,243
8516,1603136606662,1603136606662,1603136606662,244
8517,1603136606668,1603136606669,1603136606668,245
8518,1603136606673,1603136606675,1603136606673,246
8519,1603136606678,1603136606679,1603136606678,247
8520,1603136606683,1603136606683,1603136606683,248
8521,1603136606688,1603136606688,1603136606688,249
8522,1603136606693,1603136606693,1603136606693,250
8523,1603136606698,1603136606698,1603136606698,251
8524,1603136606702,1603136606702,1603136606702,252
8525,1603136606708,1603136606709,1603136606708,253
8526,1603136606713,1603136606713,1603136606713,254
8527,1603136606718,1603136606718,1603136606718,255
8528,1603136606723,1603136606724,1603136606723,256
8529,1603136606728,1603136606729,1603136606728,257
8530,1603136606733,1603136606734,1603136606733,258
8531,1603136606738,1603136606739,1603136606738,259
8532,1603136606742,1603136606743,1603136606742,260
8533,1603136606748,1603136606749,1603136606748,261
8534,1603136606753,1603136606754,1603136606753,262
8535,1603136606758,1603136606759,1603136606758,263
8536,1603136606763,1603136606764,1603136606763,264
8537,1603136606768,1603136606769,1603136606768,265
8538,1603136606773,1603136606775,1603136606773,266
8539,1603136606778,1603136606779,1603136606778,267
8540,1603136606782,1603136606783,1603136606782,268
8541,1603136606788,1603136606789,1603136606788,269
8542,1603136606793,1603136606794,1603136606793,270
8543,1603136606798,1603136606799,1603136606798,271
8544,1603136606803,1603136606804,1603136606803,272
8545,1603136606808,1603136606809,1603136606808,273
8546,1603136606813,1603136606814,1603136606813,274
8547,1603136606818,1603136606819,1603136606818,275
8548,1603136606822,1603136606823,1603136606822,276
8549,1603136606828,1603136606829,1603136606828,277
8550,1603136606833,1603136606834,1603136606833,278
8551,1603136606838,1603136606839,1603136606838,279
8552,1603136606843,1603136606844,1603136606843,280
8553,1603136606848,1603136606849,1603136606848,281
8554,1603136606853,1603136606854,1603136606853,282
8555,1603136606858,1603136606859,1603136606858,283
8556,1603136606862,1603136606863,1603136606862,284
8557,1603136606868,1603136606869,1603136606868,285
8558,1603136606873,1603136606874,1603136606873,286
8559,1603136606878,1603136606879,1603136606878,287
8560,1603136606883,1603136606884,1603136606883,288
8561,1603136606888,1603136606889,1603136606888,289
8562,1603136606893,1603136606894,1603136606893,290
8563,1603136606898,1603136606899,1603136606898,291
8564,1603136606902,1603136606903,1603136606902,292
8565,1603136606908,1603136606909,1603136606908,293
8566,1603136606913,1603136606914,1603136606913,294
8567,1603136606918,1603136606919,1603136606918,295
8568,1603136606923,1603136606923,1603136606923,296
8569,1603136606928,1603136606928,1603136606928,297
8570,1603136606933,1603136606934,1603136606933,298
8571,1603136606938,1603136606938,1603136606938,299
8572,1603136606942,1603136606943,1603136606942,300
8573,1603136606948,1603136606948,1603136606948,301
8574,1603136606953,1603136606953,1603136606953,302
8575,1603136606958,1603136606958,1603136606958,303
8576,1603136606963,1603136606963,1603136606963,304
8577,1603136606968,1603136606968,1603136606968,305
8578,1603136606973,1603136606975,1603136606973,306
8579,1603136606978,1603136606978,1603136606978,307
8580,1603136606983,1603136606983,1603136606983,308
8581,1603136606987,1603136606988,1603136606987,309
8582,1603136606993,1603136606993,1603136606993,310
8583,1603136606998,1603136606999,1603136606998,311
8584,1603136607003,1603136607004,1603136607003,312
8585,1603136607008,1603136607009,1603136607008,313
8586,1603136607013,1603136607014,1603136607013,314
8587,1603136607018,1603136607019,1603136607018,315
8588,1603136607023,1603136607024,1603136607023,316
8589,1603136607027,1603136607028,1603136607027,317
8590,1603136607033,1603136607034,1603136607033,318
8591,1603136607038,1603136607039,1603136607038,319
8592,1603136607043,1603136607044,1603136607043,320
8593,1603136607048,1603136607049,1603136607048,321
8594,1603136607053,1603136607054,1603136607053,322
8595,1603136607058,1603136607059,1603136607058,323
8596,1603136607063,1603136607064,1603136607063,324
8597,1603136607067,1603136607068,1603136607067,325
8598,1603136607073,1603136607074,1603136607073,326
8599,1603136607078,1603136607079,1603136607078,327
8600,1603136607083,1603136607084,1603136607083,328
8601,1603136607088,1603136607089,1603136607088,329
8602,1603136607093,1603136607094,1603136607093,330
8603,1603136607098,1603136607099,1603136607098,331
8604,1603136607103,1603136607104,1603136607103,332
8605,1603136607107,1603136607108,1603136607107,333
8606,1603136607113,1603136607114,1603136607113,334
8607,1603136607118,1603136607119,1603136607118,335
8608,1603136607124,1603136607125,1603136607124,336
8609,1603136607128,1603136607129,1603136607128,337
8610,1603136607133,1603136607134,1603136607133,338
8611,1603136607138,1603136607138,1603136607138,339
8612,1603136607143,1603136607144,1603136607143,340
8613,1603136607147,1603136607148,1603136607147,341
8614,1603136607153,1603136607154,1603136607153,342
8615,1603136607158,1603136607159,1603136607158,343
8616,1603136607163,1603136607164,1603136607163,344
8617,1603136607168,1603136607168,1603136607168,345
8618,1603136607173,1603136607174,1603136607173,346
8619,1603136607178,1603136607179,1603136607178,347
8620,1603136607183,1603136607184,1603136607183,348
8621,1603136607187,1603136607187,1603136607187,349
8622,1603136607193,1603136607193,1603136607193,350
8623,1603136607198,1603136607198,1603136607198,351
8624,1603136607203,1603136607203,1603136607203,352
8625,1603136607208,1603136607209,1603136607208,353
8626,1603136607213,1603136607213,1603136607213,354
8627,1603136607218,1603136607218,1603136607218,355
8628,1603136607223,1603136607224,1603136607223,356
8629,1603136607227,1603136607228,1603136607227,357
8630,1603136607233,1603136607234,1603136607233,358
8631,1603136607238,1603136607238,1603136607238,359
8632,1603136607243,1603136607244,1603136607243,360
8633,1603136607248,1603136607248,1603136607248,361
8634,1603136607253,1603136607253,1603136607253,362
8635,1603136607258,1603136607259,1603136607258,363
8636,1603136607263,1603136607263,1603136607263,364
8637,1603136607268,1603136607268,1603136607268,365
8638,1603136607272,1603136607273,1603136607272,366
8639,1603136607278,1603136607279,1603136607278,367
8640,1603136607283,1603136607284,1603136607283,368
8641,1603136607288,1603136607288,1603136607288,369
8642,1603136607293,1603136607293,1603136607293,370
8643,1603136607298,1603136607299,1603136607298,371
8644,1603136607303,1603136607304,1603136607303,372
8645,1603136607308,1603136607308,1603136607308,373
8646,1603136607312,1603136607313,1603136607312,374
8647,1603136607318,1603136607319,1603136607318,375
8648,1603136607323,1603136607324,1603136607323,376
8649,1603136607328,1603136607329,1603136607328,377
8650,1603136607333,1603136607334,1603136607333,378
8651,1603136607338,1603136607339,1603136607338,379
8652,1603136607343,1603136607344,1603136607343,380
8653,1603136607348,1603136607349,1603136607348,381
8654,1603136607352,1603136607355,1603136607352,382
8655,1603136607358,1603136607360,1603136607358,383
8656,1603136607363,1603136607366,1603136607363,384
8657,1603136607368,1603136607369,1603136607368,385
8658,1603136607373,1603136607374,1603136607373,386
8659,1603136607378,1603136607379,1603136607378,387
8660,1603136607383,1603136607384,1603136607383,388
8661,1603136607388,1603136607389,1603136607388,389
8662,1603136607392,1603136607393,1603136607392,390
8663,1603136607398,1603136607399,1603136607398,391
8664,1603136607403,1603136607404,1603136607403,392
8665,1603136607408,1603136607409,1603136607408,393
8666,1603136607413,1603136607414,1603136607413,394
8667,1603136607418,1603136607419,1603136607418,395
8668,1603136607423,1603136607424,1603136607423,396
8669,1603136607428,1603136607429,1603136607428,397
8670,1603136607432,1603136607433,1603136607432,398
8671,1603136607438,1603136607439,1603136607438,399
8672,1603136607443,1603136607444,1603136607443,400
8673,1603136607448,1603136607448,1603136607448,401
8674,1603136607453,1603136607453,1603136607453,402
8675,1603136607458,1603136607459,1603136607458,403
8676,1603136607463,1603136607463,1603136607463,404
8677,1603136607468,1603136607468,1603136607468,405
8678,1603136607472,1603136607472,1603136607472,406
8679,1603136607478,1603136607478,1603136607478,407
8680,1603136607483,1603136607483,1603136607483,408
8681,1603136607488,1603136607488,1603136607488,409
8682,1603136607493,1603136607493,1603136607493,410
8683,1603136607498,1603136607498,1603136607498,411
8684,1603136607503,1603136607503,1603136607503,412
8685,1603136607508,1603136607509,1603136607508,413
8686,1603136607512,1603136607512,1603136607512,414
8687,1603136607518,1603136607518,1603136607518,415
8688,1603136607523,1603136607524,1603136607523,416
8689,1603136607528,1603136607528,1603136607528,417
8690,1603136607533,1603136607533,1603136607533,418
8691,1603136607538,1603136607538,1603136607538,419
8692,1603136607543,1603136607543,1603136607543,420
8693,1603136607548,1603136607548,1603136607548,421
8694,1603136607552,1603136607552,1603136607552,422
8695,1603136607558,1603136607559,1603136607558,423
8696,1603136607563,1603136607563,1603136607563,424
8697,1603136607568,1603136607571,1603136607568,425
8698,1603136607573,1603136607575,1603136607573,426
8699,1603136607578,1603136607579,1603136607578,427
8700,1603136607583,1603136607583,1603136607583,428
8701,1603136607588,1603136607588,1603136607588,429
8702,1603136607593,1603136607593,1603136607593,430
8703,1603136607597,1603136607597,1603136607597,431
8704,1603136607603,1603136607604,1603136607603,432
8705,1603136607608,1603136607609,1603136607608,433
8706,1603136607613,1603136607613,1603136607613,434
8707,1603136607618,1603136607619,1603136607618,435
8708,1603136607623,1603136607624,1603136607623,436
8709,1603136607628,1603136607629,1603136607628,437
8710,1603136607633,1603136607633,1603136607633,438
8711,1603136607637,1603136607638,1603136607637,439
8712,1603136607643,1603136607644,1603136607643,440
8713,1603136607648,1603136607649,1603136607648,441
8714,1603136607653,1603136607654,1603136607653,442
8715,1603136607658,1603136607659,1603136607658,443
8716,1603136607663,1603136607664,1603136607663,444
8717,1603136607668,1603136607669,1603136607668,445
8718,1603136607673,1603136607674,1603136607673,446
8719,1603136607677,1603136607677,1603136607677,447
8720,1603136607683,1603136607684,1603136607683,448
8721,1603136607688,1603136607689,1603136607688,449
8722,1603136607693,1603136607694,1603136607693,450
8723,1603136607698,1603136607699,1603136607698,451
8724,1603136607703,1603136607703,1603136607703,452
8725,1603136607708,1603136607709,1603136607708,453
8726,1603136607713,1603136607713,1603136607713,454
8727,1603136607717,1603136607717,1603136607717,455
8728,1603136607723,1603136607723,1603136607723,456
8729,1603136607728,1603136607728,1603136607728,457
8730,1603136607733,1603136607734,1603136607733,458
8731,1603136607738,1603136607739,1603136607738,459
8732,1603136607743,1603136607743,1603136607743,460
8733,1603136607748,1603136607748,1603136607748,461
8734,1603136607753,1603136607753,1603136607753,462
8735,1603136607757,1603136607758,1603136607757,463
8736,1603136607763,1603136607763,1603136607763,464
8737,1603136607768,1603136607768,1603136607768,465
8738,1603136607773,1603136607773,1603136607773,466
8739,1603136607778,1603136607778,1603136607778,467
8740,1603136607783,1603136607784,1603136607783,468
8741,1603136607788,1603136607788,1603136607788,469
8742,1603136607793,1603136607794,1603136607793,470
8743,1603136607797,1603136607797,1603136607797,471
8744,1603136607803,1603136607804,1603136607803,472
8745,1603136607808,1603136607809,1603136607808,473
8746,1603136607813,1603136607814,1603136607813,474
8747,1603136607818,1603136607818,1603136607818,475
8748,1603136607823,1603136607825,1603136607823,476
8749,1603136607828,1603136607829,1603136607828,477
8750,1603136607833,1603136607834,1603136607833,478
8751,1603136607837,1603136607838,1603136607837,479
8752,1603136607843,1603136607843,1603136607843,480
8753,1603136607848,1603136607850,1603136607848,481
8754,1603136607853,1603136607854,1603136607853,482
8755,1603136607858,1603136607859,1603136607858,483
8756,1603136607863,1603136607863,1603136607863,484
8757,1603136607868,1603136607869,1603136607868,485
8758,1603136607873,1603136607873,1603136607873,486
8759,1603136607878,1603136607878,1603136607878,487
8760,1603136607882,1603136607882,1603136607882,488
8761,1603136607888,1603136607888,1603136607888,489
8762,1603136607893,1603136607894,1603136607893,490
8763,1603136607898,1603136607899,1603136607898,491
8764,1603136607903,1603136607904,1603136607903,492
8765,1603136607908,1603136607909,1603136607908,493
8766,1603136607913,1603136607914,1603136607913,494
8767,1603136607918,1603136607918,1603136607918,495
8768,1603136607922,1603136607923,1603136607922,496
8769,1603136607928,1603136607929,1603136607928,497
8770,1603136607933,1603136607934,1603136607933,498
8771,1603136607938,1603136607939,1603136607938,499
8772,1603136607943,1603136607980,1603136607943,500
8773,1603136607948,1603136607980,1603136607948,501
8774,1603136607953,1603136607980,1603136607953,502
8775,1603136607958,1603136607980,1603136607958,503
8776,1603136607963,1603136607980,1603136607963,504
8777,1603136607967,1603136607980,1603136607967,505
8778,1603136607973,1603136607980,1603136607973,506
8779,1603136607978,1603136607980,1603136607978,507
8780,1603136607983,1603136607984,1603136607983,508
8781,1603136607988,1603136607989,1603136607988,509
8782,1603136607993,1603136607994,1603136607993,510
8783,1603136607998,1603136607999,1603136607998,511
8784,1603136608002,1603136608002,1603136608002,512
8785,1603136608008,1603136608009,1603136608008,513
8786,1603136608013,1603136608014,1603136608013,514
8787,1603136608018,1603136608019,1603136608018,515
8788,1603136608023,1603136608023,1603136608023,516
8789,1603136608028,1603136608028,1603136608028,517
8790,1603136608033,1603136608034,1603136608033,518
8791,1603136608038,1603136608039,1603136608038,519
8792,1603136608042,1603136608043,1603136608042,520
8793,1603136608048,1603136608049,1603136608048,521
8794,1603136608053,1603136608054,1603136608053,522
8795,1603136608058,1603136608059,1603136608058,523
8796,1603136608063,1603136608064,1603136608063,524
8797,1603136608068,1603136608069,1603136608068,525
8798,1603136608073,1603136608073,1603136608073,526
8799,1603136608078,1603136608079,1603136608078,527
8800,1603136608082,1603136608082,1603136608082,528
8801,1603136608088,1603136608089,1603136608088,529
8802,1603136608093,1603136608094,1603136608093,530
8803,1603136608098,1603136608099,1603136608098,531
8804,1603136608103,1603136608104,1603136608103,532
8805,1603136608107,1603136608108,1603136608107,533
8806,1603136608113,1603136608114,1603136608113,534
8807,1603136608118,1603136608119,1603136608118,535
8808,1603136608123,1603136608124,1603136608123,536
8809,1603136608128,1603136608129,1603136608128,537
8810,1603136608133,1603136608134,1603136608133,538
8811,1603136608138,1603136608139,1603136608138,539
8812,1603136608142,1603136608143,1603136608142,540
8813,1603136608148,1603136608149,1603136608148,541
8814,1603136608153,1603136608154,1603136608153,542
8815,1603136608158,1603136608159,1603136608158,543
8816,1603136608163,1603136608164,1603136608163,544
8817,1603136608168,1603136608169,1603136608168,545
8818,1603136608173,1603136608174,1603136608173,546
8819,1603136608178,1603136608179,1603136608178,547
8820,1603136608182,1603136608183,1603136608182,548
8821,1603136608188,1603136608189,1603136608188,549
8822,1603136608193,1603136608193,1603136608193,550
8823,1603136608197,1603136608198,1603136608197,551
8824,1603136608203,1603136608204,1603136608203,552
8825,1603136608208,1603136608209,1603136608208,553
8826,1603136608213,1603136608214,1603136608213,554
8827,1603136608218,1603136608219,1603136608218,555
8828,1603136608223,1603136608223,1603136608223,556
8829,1603136608228,1603136608228,1603136608228,557
8830,1603136608233,1603136608233,1603136608233,558
8831,1603136608237,1603136608237,1603136608237,559
8832,1603136608243,1603136608243,1603136608243,560
8833,1603136608248,1603136608248,1603136608248,561
8834,1603136608253,1603136608253,1603136608253,562
8835,1603136608258,1603136608258,1603136608258,563
8836,1603136608263,1603136608263,1603136608263,564
8837,1603136608268,1603136608268,1603136608268,565
8838,1603136608273,1603136608273,1603136608273,566
8839,1603136608278,1603136608278,1603136608278,567
8840,1603136608282,1603136608282,1603136608282,568
8841,1603136608288,1603136608289,1603136608288,569
8842,1603136608293,1603136608293,1603136608293,570
8843,1603136608298,1603136608298,1603136608298,571
8844,1603136608303,1603136608304,1603136608303,572
8845,1603136608308,1603136608309,1603136608308,573
8846,1603136608313,1603136608313,1603136608313,574
8847,1603136608318,1603136608318,1603136608318,575
8848,1603136608322,1603136608322,1603136608322,576
8849,1603136608328,1603136608329,1603136608328,577
8850,1603136608333,1603136608333,1603136608333,578
8851,1603136608338,1603136608338,1603136608338,579
8852,1603136608343,1603136608344,1603136608343,580
8853,1603136608348,1603136608349,1603136608348,581
8854,1603136608352,1603136608377,1603136608352,582
8855,1603136608358,1603136608377,1603136608358,583
8856,1603136608363,1603136608377,1603136608363,584
8857,1603136608368,1603136608377,1603136608368,585
8858,1603136608372,1603136608377,1603136608372,586
8859,1603136608378,1603136608379,1603136608378,587
8860,1603136608382,1603136608382,1603136608382,588
8861,1603136608388,1603136608389,1603136608388,589
8862,1603136608393,1603136608394,1603136608393,590
8863,1603136608398,1603136608399,1603136608398,591
8864,1603136608402,1603136608403,1603136608402,592
8865,1603136608408,1603136608409,1603136608408,593
8866,1603136608413,1603136608414,1603136608413,594
8867,1603136608418,1603136608419,1603136608418,595
8868,1603136608423,1603136608424,1603136608423,596
8869,1603136608428,1603136608429,1603136608428,597
8870,1603136608433,1603136608434,1603136608433,598
8871,1603136608438,1603136608439,1603136608438,599
8872,1603136608442,1603136608443,1603136608442,600
8873,1603136608448,1603136608449,1603136608448,601
8874,1603136608453,1603136608454,1603136608453,602
8875,1603136608458,1603136608459,1603136608458,603
